AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-01-07,67001,ALBA ADRIATICA,TE,308,2677
2021-01-07,67002,ANCARANO,TE,50,338
2021-01-07,67003,ARSITA,TE,39,295
2021-01-07,67004,ATRI,TE,541,5995
2021-01-07,67005,BASCIANO,TE,143,1022
2021-01-07,67006,BELLANTE,TE,328,2412
2021-01-07,67007,BISENTI,TE,127,897
2021-01-07,67008,CAMPLI,TE,325,2814
2021-01-07,67009,CANZANO,TE,102,665
2021-01-07,67010,CASTEL CASTAGNA,TE,38,138
2021-01-07,67011,CASTELLALTO,TE,479,3117
2021-01-07,67012,CASTELLI,TE,81,394
2021-01-07,67013,CASTIGLIONE MESSER RAIMONDO,TE,117,1140
2021-01-07,67014,CASTILENTI,TE,104,763
2021-01-07,67015,CELLINO ATTANASIO,TE,89,716
2021-01-07,67016,CERMIGNANO,TE,192,769
2021-01-07,67017,CIVITELLA DEL TRONTO,TE,375,1774
2021-01-07,67018,COLLEDARA,TE,102,722
2021-01-07,67019,COLONNELLA,TE,172,651
2021-01-07,67020,CONTROGUERRA,TE,71,502
2021-01-07,67021,CORROPOLI,TE,146,1207
2021-01-07,67022,CORTINO,TE,36,216
2021-01-07,67023,CROGNALETO,TE,189,784
2021-01-07,67024,FANO ADRIANO,TE,11,89
2021-01-07,67025,GIULIANOVA,TE,1097,9009
2021-01-07,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,433,2265
2021-01-07,67047,MARTINSICURO,TE,620,3003
2021-01-07,67027,MONTEFINO,TE,56,396
2021-01-07,67028,MONTORIO AL VOMANO,TE,921,4467
2021-01-07,67029,MORRO D'ORO,TE,184,1111
2021-01-07,67030,MOSCIANO SANT'ANGELO,TE,338,2871
2021-01-07,67031,NERETO,TE,202,1951
2021-01-07,67032,NOTARESCO,TE,277,1959
2021-01-07,67033,PENNA SANT'ANDREA,TE,62,566
2021-01-07,67034,PIETRACAMELA,TE,3,64
2021-01-07,67035,PINETO,TE,613,4835
2021-01-07,67036,ROCCA SANTA MARIA,TE,53,352
2021-01-07,67037,ROSETO DEGLI ABRUZZI,TE,719,6441
2021-01-07,67038,SANT'EGIDIO ALLA VIBRATA,TE,316,2059
2021-01-07,67039,SANT'OMERO,TE,180,2082
2021-01-07,67040,SILVI,TE,531,4052
2021-01-07,67041,TERAMO,TE,2836,31960
2021-01-07,67042,TORANO NUOVO,TE,69,485
2021-01-07,67043,TORRICELLA SICURA,TE,162,1472
2021-01-07,67044,TORTORETO,TE,328,2825
2021-01-07,67045,TOSSICIA,TE,88,549
2021-01-07,67046,VALLE CASTELLANA,TE,36,156
