AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-11-17,67001,ALBA ADRIATICA,TE,165,1952
2020-11-17,67002,ANCARANO,TE,5,245
2020-11-17,67003,ARSITA,TE,27,234
2020-11-17,67004,ATRI,TE,317,4547
2020-11-17,67005,BASCIANO,TE,45,624
2020-11-17,67006,BELLANTE,TE,164,1779
2020-11-17,67007,BISENTI,TE,108,744
2020-11-17,67008,CAMPLI,TE,101,1916
2020-11-17,67009,CANZANO,TE,19,396
2020-11-17,67010,CASTEL CASTAGNA,TE,19,86
2020-11-17,67011,CASTELLALTO,TE,208,2076
2020-11-17,67012,CASTELLI,TE,53,299
2020-11-17,67013,CASTIGLIONE MESSER RAIMONDO,TE,109,1058
2020-11-17,67014,CASTILENTI,TE,87,676
2020-11-17,67015,CELLINO ATTANASIO,TE,49,517
2020-11-17,67016,CERMIGNANO,TE,29,381
2020-11-17,67017,CIVITELLA DEL TRONTO,TE,88,1140
2020-11-17,67018,COLLEDARA,TE,56,501
2020-11-17,67019,COLONNELLA,TE,91,437
2020-11-17,67020,CONTROGUERRA,TE,42,353
2020-11-17,67021,CORROPOLI,TE,68,839
2020-11-17,67022,CORTINO,TE,7,143
2020-11-17,67023,CROGNALETO,TE,128,617
2020-11-17,67024,FANO ADRIANO,TE,8,65
2020-11-17,67025,GIULIANOVA,TE,512,6535
2020-11-17,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,338,1631
2020-11-17,67047,MARTINSICURO,TE,290,2014
2020-11-17,67027,MONTEFINO,TE,43,332
2020-11-17,67028,MONTORIO AL VOMANO,TE,616,3175
2020-11-17,67029,MORRO D'ORO,TE,52,639
2020-11-17,67030,MOSCIANO SANT'ANGELO,TE,137,2001
2020-11-17,67031,NERETO,TE,65,1362
2020-11-17,67032,NOTARESCO,TE,116,1395
2020-11-17,67033,PENNA SANT'ANDREA,TE,29,359
2020-11-17,67034,PIETRACAMELA,TE,2,49
2020-11-17,67035,PINETO,TE,346,3609
2020-11-17,67036,ROCCA SANTA MARIA,TE,29,255
2020-11-17,67037,ROSETO DEGLI ABRUZZI,TE,308,4450
2020-11-17,67038,SANT'EGIDIO ALLA VIBRATA,TE,158,1466
2020-11-17,67039,SANT'OMERO,TE,90,1604
2020-11-17,67040,SILVI,TE,234,2635
2020-11-17,67041,TERAMO,TE,1420,22594
2020-11-17,67042,TORANO NUOVO,TE,43,368
2020-11-17,67043,TORRICELLA SICURA,TE,83,910
2020-11-17,67044,TORTORETO,TE,152,1889
2020-11-17,67045,TOSSICIA,TE,53,397
2020-11-17,67046,VALLE CASTELLANA,TE,22,110
