AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-05,67001,ALBA ADRIATICA,TE,33,1257
2020-10-05,67003,ARSITA,TE,5,132
2020-10-05,67004,ATRI,TE,87,3059
2020-10-05,67005,BASCIANO,TE,3,364
2020-10-05,67006,BELLANTE,TE,15,1001
2020-10-05,67007,BISENTI,TE,15,495
2020-10-05,67008,CAMPLI,TE,8,1261
2020-10-05,67009,CANZANO,TE,2,223
2020-10-05,67011,CASTELLALTO,TE,16,1247
2020-10-05,67012,CASTELLI,TE,2,120
2020-10-05,67013,CASTIGLIONE MESSER RAIMONDO,TE,89,895
2020-10-05,67014,CASTILENTI,TE,62,566
2020-10-05,67015,CELLINO ATTANASIO,TE,16,346
2020-10-05,67016,CERMIGNANO,TE,11,270
2020-10-05,67017,CIVITELLA DEL TRONTO,TE,46,790
2020-10-05,67018,COLLEDARA,TE,1,264
2020-10-05,67019,COLONNELLA,TE,38,267
2020-10-05,67020,CONTROGUERRA,TE,7,254
2020-10-05,67021,CORROPOLI,TE,8,534
2020-10-05,67022,CORTINO,TE,2,89
2020-10-05,67025,GIULIANOVA,TE,67,4452
2020-10-05,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,8,708
2020-10-05,67047,MARTINSICURO,TE,43,1330
2020-10-05,67027,MONTEFINO,TE,26,260
2020-10-05,67028,MONTORIO AL VOMANO,TE,9,1365
2020-10-05,67029,MORRO D'ORO,TE,1,415
2020-10-05,67030,MOSCIANO SANT'ANGELO,TE,10,1293
2020-10-05,67031,NERETO,TE,18,931
2020-10-05,67032,NOTARESCO,TE,18,928
2020-10-05,67033,PENNA SANT'ANDREA,TE,9,212
2020-10-05,67034,PIETRACAMELA,TE,1,35
2020-10-05,67035,PINETO,TE,70,2397
2020-10-05,67036,ROCCA SANTA MARIA,TE,15,186
2020-10-05,67037,ROSETO DEGLI ABRUZZI,TE,32,2891
2020-10-05,67038,SANT'EGIDIO ALLA VIBRATA,TE,18,887
2020-10-05,67039,SANT'OMERO,TE,5,1101
2020-10-05,67040,SILVI,TE,33,1801
2020-10-05,67041,TERAMO,TE,222,14527
2020-10-05,67042,TORANO NUOVO,TE,11,199
2020-10-05,67043,TORRICELLA SICURA,TE,22,550
2020-10-05,67044,TORTORETO,TE,16,1247
2020-10-05,67045,TOSSICIA,TE,2,174
2020-10-05,67046,VALLE CASTELLANA,TE,3,54
2020-10-05,67002,ANCARANO,TE,0,160
2020-10-05,67010,CASTEL CASTAGNA,TE,0,47
2020-10-05,67023,CROGNALETO,TE,0,165
2020-10-05,67024,FANO ADRIANO,TE,0,34
