AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-01-08,67001,ALBA ADRIATICA,TE,311,2691
2021-01-08,67002,ANCARANO,TE,59,341
2021-01-08,67003,ARSITA,TE,40,296
2021-01-08,67004,ATRI,TE,543,6033
2021-01-08,67005,BASCIANO,TE,148,1036
2021-01-08,67006,BELLANTE,TE,334,2427
2021-01-08,67007,BISENTI,TE,129,900
2021-01-08,67008,CAMPLI,TE,331,2841
2021-01-08,67009,CANZANO,TE,105,670
2021-01-08,67010,CASTEL CASTAGNA,TE,38,138
2021-01-08,67011,CASTELLALTO,TE,488,3139
2021-01-08,67012,CASTELLI,TE,82,396
2021-01-08,67013,CASTIGLIONE MESSER RAIMONDO,TE,117,1144
2021-01-08,67014,CASTILENTI,TE,106,767
2021-01-08,67015,CELLINO ATTANASIO,TE,96,725
2021-01-08,67016,CERMIGNANO,TE,195,780
2021-01-08,67017,CIVITELLA DEL TRONTO,TE,376,1780
2021-01-08,67018,COLLEDARA,TE,103,734
2021-01-08,67019,COLONNELLA,TE,172,654
2021-01-08,67020,CONTROGUERRA,TE,75,511
2021-01-08,67021,CORROPOLI,TE,149,1216
2021-01-08,67022,CORTINO,TE,36,218
2021-01-08,67023,CROGNALETO,TE,190,785
2021-01-08,67024,FANO ADRIANO,TE,11,90
2021-01-08,67025,GIULIANOVA,TE,1116,9072
2021-01-08,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,435,2283
2021-01-08,67047,MARTINSICURO,TE,625,3024
2021-01-08,67027,MONTEFINO,TE,57,396
2021-01-08,67028,MONTORIO AL VOMANO,TE,925,4487
2021-01-08,67029,MORRO D'ORO,TE,186,1116
2021-01-08,67030,MOSCIANO SANT'ANGELO,TE,343,2903
2021-01-08,67031,NERETO,TE,203,1964
2021-01-08,67032,NOTARESCO,TE,279,1972
2021-01-08,67033,PENNA SANT'ANDREA,TE,62,570
2021-01-08,67034,PIETRACAMELA,TE,3,64
2021-01-08,67035,PINETO,TE,616,4861
2021-01-08,67036,ROCCA SANTA MARIA,TE,53,353
2021-01-08,67037,ROSETO DEGLI ABRUZZI,TE,727,6485
2021-01-08,67038,SANT'EGIDIO ALLA VIBRATA,TE,317,2068
2021-01-08,67039,SANT'OMERO,TE,181,2088
2021-01-08,67040,SILVI,TE,531,4060
2021-01-08,67041,TERAMO,TE,2856,32380
2021-01-08,67042,TORANO NUOVO,TE,70,488
2021-01-08,67043,TORRICELLA SICURA,TE,162,1479
2021-01-08,67044,TORTORETO,TE,331,2840
2021-01-08,67045,TOSSICIA,TE,88,551
2021-01-08,67046,VALLE CASTELLANA,TE,36,156
