AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-05-03,67001,ALBA ADRIATICA,TE,703,5119
2021-05-03,67002,ANCARANO,TE,157,670
2021-05-03,67003,ARSITA,TE,66,411
2021-05-03,67004,ATRI,TE,788,8500
2021-05-03,67005,BASCIANO,TE,250,1579
2021-05-03,67006,BELLANTE,TE,519,3852
2021-05-03,67007,BISENTI,TE,174,1158
2021-05-03,67008,CAMPLI,TE,639,4492
2021-05-03,67009,CANZANO,TE,164,1209
2021-05-03,67010,CASTEL CASTAGNA,TE,57,204
2021-05-03,67011,CASTELLALTO,TE,709,4653
2021-05-03,67012,CASTELLI,TE,86,526
2021-05-03,67013,CASTIGLIONE MESSER RAIMONDO,TE,136,1292
2021-05-03,67014,CASTILENTI,TE,165,945
2021-05-03,67015,CELLINO ATTANASIO,TE,209,1126
2021-05-03,67016,CERMIGNANO,TE,212,1037
2021-05-03,67017,CIVITELLA DEL TRONTO,TE,533,2990
2021-05-03,67018,COLLEDARA,TE,137,1077
2021-05-03,67019,COLONNELLA,TE,354,1207
2021-05-03,67020,CONTROGUERRA,TE,129,985
2021-05-03,67021,CORROPOLI,TE,287,2216
2021-05-03,67022,CORTINO,TE,42,306
2021-05-03,67023,CROGNALETO,TE,215,1043
2021-05-03,67024,FANO ADRIANO,TE,15,149
2021-05-03,67025,GIULIANOVA,TE,2086,15098
2021-05-03,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,489,2961
2021-05-03,67047,MARTINSICURO,TE,1280,5879
2021-05-03,67027,MONTEFINO,TE,80,545
2021-05-03,67028,MONTORIO AL VOMANO,TE,1055,6093
2021-05-03,67029,MORRO D'ORO,TE,408,1887
2021-05-03,67030,MOSCIANO SANT'ANGELO,TE,706,5291
2021-05-03,67031,NERETO,TE,464,3589
2021-05-03,67032,NOTARESCO,TE,541,3327
2021-05-03,67033,PENNA SANT'ANDREA,TE,120,928
2021-05-03,67034,PIETRACAMELA,TE,3,84
2021-05-03,67035,PINETO,TE,1030,7684
2021-05-03,67036,ROCCA SANTA MARIA,TE,65,471
2021-05-03,67037,ROSETO DEGLI ABRUZZI,TE,1675,12063
2021-05-03,67038,SANT'EGIDIO ALLA VIBRATA,TE,633,3679
2021-05-03,67039,SANT'OMERO,TE,375,3476
2021-05-03,67040,SILVI,TE,945,6492
2021-05-03,67041,TERAMO,TE,4315,49522
2021-05-03,67042,TORANO NUOVO,TE,118,834
2021-05-03,67043,TORRICELLA SICURA,TE,283,2225
2021-05-03,67044,TORTORETO,TE,758,5740
2021-05-03,67045,TOSSICIA,TE,110,798
2021-05-03,67046,VALLE CASTELLANA,TE,73,301
