AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-04-08,67001,ALBA ADRIATICA,TE,7,60
2020-04-08,67003,ARSITA,TE,2,37
2020-04-08,67004,ATRI,TE,66,316
2020-04-08,67005,BASCIANO,TE,3,32
2020-04-08,67006,BELLANTE,TE,5,76
2020-04-08,67007,BISENTI,TE,11,108
2020-04-08,67008,CAMPLI,TE,5,88
2020-04-08,67009,CANZANO,TE,2,16
2020-04-08,67011,CASTELLALTO,TE,4,66
2020-04-08,67012,CASTELLI,TE,1,4
2020-04-08,67013,CASTIGLIONE MESSER RAIMONDO,TE,70,241
2020-04-08,67014,CASTILENTI,TE,45,155
2020-04-08,67015,CELLINO ATTANASIO,TE,9,30
2020-04-08,67016,CERMIGNANO,TE,11,18
2020-04-08,67017,CIVITELLA DEL TRONTO,TE,1,18
2020-04-08,67018,COLLEDARA,TE,1,20
2020-04-08,67019,COLONNELLA,TE,7,6
2020-04-08,67021,CORROPOLI,TE,1,35
2020-04-08,67025,GIULIANOVA,TE,19,230
2020-04-08,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,6,123
2020-04-08,67047,MARTINSICURO,TE,5,35
2020-04-08,67027,MONTEFINO,TE,17,66
2020-04-08,67028,MONTORIO AL VOMANO,TE,7,72
2020-04-08,67029,MORRO D'ORO,TE,1,24
2020-04-08,67030,MOSCIANO SANT'ANGELO,TE,2,76
2020-04-08,67031,NERETO,TE,6,60
2020-04-08,67032,NOTARESCO,TE,14,51
2020-04-08,67033,PENNA SANT'ANDREA,TE,2,15
2020-04-08,67035,PINETO,TE,42,299
2020-04-08,67037,ROSETO DEGLI ABRUZZI,TE,16,169
2020-04-08,67038,SANT'EGIDIO ALLA VIBRATA,TE,3,46
2020-04-08,67039,SANT'OMERO,TE,1,65
2020-04-08,67040,SILVI,TE,11,148
2020-04-08,67041,TERAMO,TE,114,1315
2020-04-08,67043,TORRICELLA SICURA,TE,11,46
2020-04-08,67044,TORTORETO,TE,1,78
2020-04-08,67045,TOSSICIA,TE,2,11
2020-04-08,67046,VALLE CASTELLANA,TE,2,3
2020-04-08,67002,ANCARANO,TE,0,7
2020-04-08,67010,CASTEL CASTAGNA,TE,0,2
2020-04-08,67020,CONTROGUERRA,TE,0,8
2020-04-08,67022,CORTINO,TE,0,7
2020-04-08,67023,CROGNALETO,TE,0,4
2020-04-08,67024,FANO ADRIANO,TE,0,2
2020-04-08,67034,PIETRACAMELA,TE,0,3
2020-04-08,67036,ROCCA SANTA MARIA,TE,0,5
2020-04-08,67042,TORANO NUOVO,TE,0,9
