AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-26,67001,ALBA ADRIATICA,TE,292,2556
2020-12-26,67002,ANCARANO,TE,33,309
2020-12-26,67003,ARSITA,TE,34,288
2020-12-26,67004,ATRI,TE,512,5777
2020-12-26,67005,BASCIANO,TE,120,932
2020-12-26,67006,BELLANTE,TE,308,2318
2020-12-26,67007,BISENTI,TE,123,874
2020-12-26,67008,CAMPLI,TE,288,2658
2020-12-26,67009,CANZANO,TE,92,628
2020-12-26,67010,CASTEL CASTAGNA,TE,38,133
2020-12-26,67011,CASTELLALTO,TE,443,2953
2020-12-26,67012,CASTELLI,TE,76,377
2020-12-26,67013,CASTIGLIONE MESSER RAIMONDO,TE,117,1127
2020-12-26,67014,CASTILENTI,TE,98,749
2020-12-26,67015,CELLINO ATTANASIO,TE,75,696
2020-12-26,67016,CERMIGNANO,TE,175,703
2020-12-26,67017,CIVITELLA DEL TRONTO,TE,362,1649
2020-12-26,67018,COLLEDARA,TE,89,673
2020-12-26,67019,COLONNELLA,TE,166,624
2020-12-26,67020,CONTROGUERRA,TE,58,471
2020-12-26,67021,CORROPOLI,TE,134,1168
2020-12-26,67022,CORTINO,TE,29,206
2020-12-26,67023,CROGNALETO,TE,174,758
2020-12-26,67024,FANO ADRIANO,TE,9,83
2020-12-26,67025,GIULIANOVA,TE,1015,8631
2020-12-26,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,427,2190
2020-12-26,67047,MARTINSICURO,TE,561,2879
2020-12-26,67027,MONTEFINO,TE,55,388
2020-12-26,67028,MONTORIO AL VOMANO,TE,902,4354
2020-12-26,67029,MORRO D'ORO,TE,165,1034
2020-12-26,67030,MOSCIANO SANT'ANGELO,TE,286,2743
2020-12-26,67031,NERETO,TE,189,1846
2020-12-26,67032,NOTARESCO,TE,246,1886
2020-12-26,67033,PENNA SANT'ANDREA,TE,58,551
2020-12-26,67034,PIETRACAMELA,TE,3,61
2020-12-26,67035,PINETO,TE,572,4688
2020-12-26,67036,ROCCA SANTA MARIA,TE,53,344
2020-12-26,67037,ROSETO DEGLI ABRUZZI,TE,645,6205
2020-12-26,67038,SANT'EGIDIO ALLA VIBRATA,TE,284,1973
2020-12-26,67039,SANT'OMERO,TE,172,1996
2020-12-26,67040,SILVI,TE,494,3888
2020-12-26,67041,TERAMO,TE,2688,30818
2020-12-26,67042,TORANO NUOVO,TE,62,462
2020-12-26,67043,TORRICELLA SICURA,TE,157,1431
2020-12-26,67044,TORTORETO,TE,310,2703
2020-12-26,67045,TOSSICIA,TE,81,527
2020-12-26,67046,VALLE CASTELLANA,TE,35,155
