AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-04-09,67001,ALBA ADRIATICA,TE,597,4452
2021-04-09,67002,ANCARANO,TE,134,526
2021-04-09,67003,ARSITA,TE,64,400
2021-04-09,67004,ATRI,TE,745,8140
2021-04-09,67005,BASCIANO,TE,223,1431
2021-04-09,67006,BELLANTE,TE,494,3541
2021-04-09,67007,BISENTI,TE,161,1118
2021-04-09,67008,CAMPLI,TE,578,4014
2021-04-09,67009,CANZANO,TE,145,1061
2021-04-09,67010,CASTEL CASTAGNA,TE,55,190
2021-04-09,67011,CASTELLALTO,TE,653,4210
2021-04-09,67012,CASTELLI,TE,84,500
2021-04-09,67013,CASTIGLIONE MESSER RAIMONDO,TE,130,1284
2021-04-09,67014,CASTILENTI,TE,163,933
2021-04-09,67015,CELLINO ATTANASIO,TE,208,1076
2021-04-09,67016,CERMIGNANO,TE,211,981
2021-04-09,67017,CIVITELLA DEL TRONTO,TE,503,2670
2021-04-09,67018,COLLEDARA,TE,131,1011
2021-04-09,67019,COLONNELLA,TE,320,1030
2021-04-09,67020,CONTROGUERRA,TE,106,807
2021-04-09,67021,CORROPOLI,TE,241,1901
2021-04-09,67022,CORTINO,TE,42,292
2021-04-09,67023,CROGNALETO,TE,210,1008
2021-04-09,67024,FANO ADRIANO,TE,15,134
2021-04-09,67025,GIULIANOVA,TE,1891,13706
2021-04-09,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,475,2829
2021-04-09,67047,MARTINSICURO,TE,1113,5099
2021-04-09,67027,MONTEFINO,TE,76,525
2021-04-09,67028,MONTORIO AL VOMANO,TE,1030,5744
2021-04-09,67029,MORRO D'ORO,TE,380,1714
2021-04-09,67030,MOSCIANO SANT'ANGELO,TE,641,4521
2021-04-09,67031,NERETO,TE,418,3230
2021-04-09,67032,NOTARESCO,TE,505,3038
2021-04-09,67033,PENNA SANT'ANDREA,TE,106,825
2021-04-09,67034,PIETRACAMELA,TE,3,78
2021-04-09,67035,PINETO,TE,1002,7381
2021-04-09,67036,ROCCA SANTA MARIA,TE,60,430
2021-04-09,67037,ROSETO DEGLI ABRUZZI,TE,1551,10897
2021-04-09,67038,SANT'EGIDIO ALLA VIBRATA,TE,555,3191
2021-04-09,67039,SANT'OMERO,TE,338,3152
2021-04-09,67040,SILVI,TE,903,6166
2021-04-09,67041,TERAMO,TE,4055,45967
2021-04-09,67042,TORANO NUOVO,TE,100,722
2021-04-09,67043,TORRICELLA SICURA,TE,246,1926
2021-04-09,67044,TORTORETO,TE,663,4877
2021-04-09,67045,TOSSICIA,TE,104,737
2021-04-09,67046,VALLE CASTELLANA,TE,60,236
