AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-05-05,67001,ALBA ADRIATICA,TE,709,5163
2021-05-05,67002,ANCARANO,TE,157,678
2021-05-05,67003,ARSITA,TE,66,412
2021-05-05,67004,ATRI,TE,791,8511
2021-05-05,67005,BASCIANO,TE,254,1591
2021-05-05,67006,BELLANTE,TE,521,3871
2021-05-05,67007,BISENTI,TE,174,1163
2021-05-05,67008,CAMPLI,TE,653,4534
2021-05-05,67009,CANZANO,TE,168,1216
2021-05-05,67010,CASTEL CASTAGNA,TE,57,206
2021-05-05,67011,CASTELLALTO,TE,711,4675
2021-05-05,67012,CASTELLI,TE,87,539
2021-05-05,67013,CASTIGLIONE MESSER RAIMONDO,TE,136,1338
2021-05-05,67014,CASTILENTI,TE,165,950
2021-05-05,67015,CELLINO ATTANASIO,TE,209,1134
2021-05-05,67016,CERMIGNANO,TE,212,1039
2021-05-05,67017,CIVITELLA DEL TRONTO,TE,535,3038
2021-05-05,67018,COLLEDARA,TE,137,1081
2021-05-05,67019,COLONNELLA,TE,355,1210
2021-05-05,67020,CONTROGUERRA,TE,129,1054
2021-05-05,67021,CORROPOLI,TE,291,2235
2021-05-05,67022,CORTINO,TE,42,308
2021-05-05,67023,CROGNALETO,TE,215,1044
2021-05-05,67024,FANO ADRIANO,TE,15,150
2021-05-05,67025,GIULIANOVA,TE,2096,15193
2021-05-05,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,489,2982
2021-05-05,67047,MARTINSICURO,TE,1294,5937
2021-05-05,67027,MONTEFINO,TE,80,559
2021-05-05,67028,MONTORIO AL VOMANO,TE,1060,6117
2021-05-05,67029,MORRO D'ORO,TE,409,1895
2021-05-05,67030,MOSCIANO SANT'ANGELO,TE,709,5311
2021-05-05,67031,NERETO,TE,466,3636
2021-05-05,67032,NOTARESCO,TE,541,3336
2021-05-05,67033,PENNA SANT'ANDREA,TE,121,932
2021-05-05,67034,PIETRACAMELA,TE,3,86
2021-05-05,67035,PINETO,TE,1031,7699
2021-05-05,67036,ROCCA SANTA MARIA,TE,66,472
2021-05-05,67037,ROSETO DEGLI ABRUZZI,TE,1681,12107
2021-05-05,67038,SANT'EGIDIO ALLA VIBRATA,TE,646,3728
2021-05-05,67039,SANT'OMERO,TE,378,3499
2021-05-05,67040,SILVI,TE,946,6504
2021-05-05,67041,TERAMO,TE,4343,49906
2021-05-05,67042,TORANO NUOVO,TE,118,840
2021-05-05,67043,TORRICELLA SICURA,TE,286,2247
2021-05-05,67044,TORTORETO,TE,765,5822
2021-05-05,67045,TOSSICIA,TE,110,804
2021-05-05,67046,VALLE CASTELLANA,TE,73,301
