AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-07-16,67001,ALBA ADRIATICA,TE,25,684
2020-07-16,67003,ARSITA,TE,5,106
2020-07-16,67004,ATRI,TE,86,2102
2020-07-16,67005,BASCIANO,TE,3,220
2020-07-16,67006,BELLANTE,TE,10,607
2020-07-16,67007,BISENTI,TE,15,375
2020-07-16,67008,CAMPLI,TE,8,731
2020-07-16,67009,CANZANO,TE,2,137
2020-07-16,67011,CASTELLALTO,TE,6,750
2020-07-16,67012,CASTELLI,TE,2,82
2020-07-16,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,776
2020-07-16,67014,CASTILENTI,TE,62,488
2020-07-16,67015,CELLINO ATTANASIO,TE,16,230
2020-07-16,67016,CERMIGNANO,TE,10,161
2020-07-16,67017,CIVITELLA DEL TRONTO,TE,1,410
2020-07-16,67018,COLLEDARA,TE,1,170
2020-07-16,67019,COLONNELLA,TE,22,143
2020-07-16,67021,CORROPOLI,TE,1,282
2020-07-16,67025,GIULIANOVA,TE,31,2778
2020-07-16,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,484
2020-07-16,67047,MARTINSICURO,TE,15,719
2020-07-16,67027,MONTEFINO,TE,25,224
2020-07-16,67028,MONTORIO AL VOMANO,TE,9,892
2020-07-16,67029,MORRO D'ORO,TE,1,261
2020-07-16,67030,MOSCIANO SANT'ANGELO,TE,3,752
2020-07-16,67031,NERETO,TE,8,602
2020-07-16,67032,NOTARESCO,TE,14,540
2020-07-16,67033,PENNA SANT'ANDREA,TE,7,133
2020-07-16,67035,PINETO,TE,63,1664
2020-07-16,67037,ROSETO DEGLI ABRUZZI,TE,29,1744
2020-07-16,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,534
2020-07-16,67039,SANT'OMERO,TE,1,689
2020-07-16,67040,SILVI,TE,17,1200
2020-07-16,67041,TERAMO,TE,185,9156
2020-07-16,67043,TORRICELLA SICURA,TE,19,351
2020-07-16,67044,TORTORETO,TE,2,743
2020-07-16,67045,TOSSICIA,TE,2,117
2020-07-16,67046,VALLE CASTELLANA,TE,3,35
2020-07-16,67002,ANCARANO,TE,0,112
2020-07-16,67010,CASTEL CASTAGNA,TE,0,33
2020-07-16,67020,CONTROGUERRA,TE,0,134
2020-07-16,67022,CORTINO,TE,0,51
2020-07-16,67023,CROGNALETO,TE,0,77
2020-07-16,67024,FANO ADRIANO,TE,0,20
2020-07-16,67034,PIETRACAMELA,TE,0,19
2020-07-16,67036,ROCCA SANTA MARIA,TE,0,36
2020-07-16,67042,TORANO NUOVO,TE,0,93
