AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-05-05,67001,ALBA ADRIATICA,TE,13,214
2020-05-05,67003,ARSITA,TE,5,62
2020-05-05,67004,ATRI,TE,80,1070
2020-05-05,67005,BASCIANO,TE,3,85
2020-05-05,67006,BELLANTE,TE,8,204
2020-05-05,67007,BISENTI,TE,14,186
2020-05-05,67008,CAMPLI,TE,8,256
2020-05-05,67009,CANZANO,TE,2,43
2020-05-05,67011,CASTELLALTO,TE,5,209
2020-05-05,67012,CASTELLI,TE,2,16
2020-05-05,67013,CASTIGLIONE MESSER RAIMONDO,TE,81,513
2020-05-05,67014,CASTILENTI,TE,56,352
2020-05-05,67015,CELLINO ATTANASIO,TE,16,95
2020-05-05,67016,CERMIGNANO,TE,12,53
2020-05-05,67017,CIVITELLA DEL TRONTO,TE,1,145
2020-05-05,67018,COLLEDARA,TE,1,54
2020-05-05,67019,COLONNELLA,TE,14,40
2020-05-05,67021,CORROPOLI,TE,1,99
2020-05-05,67025,GIULIANOVA,TE,28,976
2020-05-05,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,190
2020-05-05,67047,MARTINSICURO,TE,8,172
2020-05-05,67027,MONTEFINO,TE,23,129
2020-05-05,67028,MONTORIO AL VOMANO,TE,9,307
2020-05-05,67029,MORRO D'ORO,TE,1,62
2020-05-05,67030,MOSCIANO SANT'ANGELO,TE,5,255
2020-05-05,67031,NERETO,TE,7,230
2020-05-05,67032,NOTARESCO,TE,16,177
2020-05-05,67033,PENNA SANT'ANDREA,TE,6,45
2020-05-05,67035,PINETO,TE,54,756
2020-05-05,67037,ROSETO DEGLI ABRUZZI,TE,28,570
2020-05-05,67038,SANT'EGIDIO ALLA VIBRATA,TE,8,183
2020-05-05,67039,SANT'OMERO,TE,1,241
2020-05-05,67040,SILVI,TE,15,416
2020-05-05,67041,TERAMO,TE,176,3749
2020-05-05,67043,TORRICELLA SICURA,TE,14,141
2020-05-05,67044,TORTORETO,TE,2,238
2020-05-05,67045,TOSSICIA,TE,2,30
2020-05-05,67046,VALLE CASTELLANA,TE,3,20
2020-05-05,67002,ANCARANO,TE,0,23
2020-05-05,67010,CASTEL CASTAGNA,TE,0,12
2020-05-05,67020,CONTROGUERRA,TE,0,30
2020-05-05,67022,CORTINO,TE,0,17
2020-05-05,67023,CROGNALETO,TE,0,19
2020-05-05,67024,FANO ADRIANO,TE,0,5
2020-05-05,67034,PIETRACAMELA,TE,0,6
2020-05-05,67036,ROCCA SANTA MARIA,TE,0,13
2020-05-05,67042,TORANO NUOVO,TE,0,30
