AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-04,67001,ALBA ADRIATICA,TE,247,2219
2020-12-04,67002,ANCARANO,TE,17,287
2020-12-04,67003,ARSITA,TE,29,259
2020-12-04,67004,ATRI,TE,463,5158
2020-12-04,67005,BASCIANO,TE,84,754
2020-12-04,67006,BELLANTE,TE,248,2065
2020-12-04,67007,BISENTI,TE,115,817
2020-12-04,67008,CAMPLI,TE,182,2243
2020-12-04,67009,CANZANO,TE,66,477
2020-12-04,67010,CASTEL CASTAGNA,TE,35,107
2020-12-04,67011,CASTELLALTO,TE,354,2602
2020-12-04,67012,CASTELLI,TE,63,347
2020-12-04,67013,CASTIGLIONE MESSER RAIMONDO,TE,114,1092
2020-12-04,67014,CASTILENTI,TE,95,720
2020-12-04,67015,CELLINO ATTANASIO,TE,64,621
2020-12-04,67016,CERMIGNANO,TE,98,540
2020-12-04,67017,CIVITELLA DEL TRONTO,TE,270,1368
2020-12-04,67018,COLLEDARA,TE,79,603
2020-12-04,67019,COLONNELLA,TE,130,501
2020-12-04,67020,CONTROGUERRA,TE,53,416
2020-12-04,67021,CORROPOLI,TE,107,989
2020-12-04,67022,CORTINO,TE,16,173
2020-12-04,67023,CROGNALETO,TE,149,704
2020-12-04,67024,FANO ADRIANO,TE,9,75
2020-12-04,67025,GIULIANOVA,TE,843,7579
2020-12-04,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,407,1981
2020-12-04,67047,MARTINSICURO,TE,425,2460
2020-12-04,67027,MONTEFINO,TE,48,369
2020-12-04,67028,MONTORIO AL VOMANO,TE,823,3859
2020-12-04,67029,MORRO D'ORO,TE,130,821
2020-12-04,67030,MOSCIANO SANT'ANGELO,TE,244,2347
2020-12-04,67031,NERETO,TE,128,1589
2020-12-04,67032,NOTARESCO,TE,214,1631
2020-12-04,67033,PENNA SANT'ANDREA,TE,50,436
2020-12-04,67034,PIETRACAMELA,TE,2,57
2020-12-04,67035,PINETO,TE,512,4206
2020-12-04,67036,ROCCA SANTA MARIA,TE,50,306
2020-12-04,67037,ROSETO DEGLI ABRUZZI,TE,541,5307
2020-12-04,67038,SANT'EGIDIO ALLA VIBRATA,TE,230,1719
2020-12-04,67039,SANT'OMERO,TE,136,1791
2020-12-04,67040,SILVI,TE,406,3351
2020-12-04,67041,TERAMO,TE,2231,26203
2020-12-04,67042,TORANO NUOVO,TE,47,420
2020-12-04,67043,TORRICELLA SICURA,TE,128,1240
2020-12-04,67044,TORTORETO,TE,245,2241
2020-12-04,67045,TOSSICIA,TE,70,484
2020-12-04,67046,VALLE CASTELLANA,TE,33,134
