AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-11-11,67001,ALBA ADRIATICA,TE,126,1806
2020-11-11,67002,ANCARANO,TE,5,233
2020-11-11,67003,ARSITA,TE,24,231
2020-11-11,67004,ATRI,TE,270,4290
2020-11-11,67005,BASCIANO,TE,26,543
2020-11-11,67006,BELLANTE,TE,126,1650
2020-11-11,67007,BISENTI,TE,104,714
2020-11-11,67008,CAMPLI,TE,68,1812
2020-11-11,67009,CANZANO,TE,18,368
2020-11-11,67010,CASTEL CASTAGNA,TE,7,76
2020-11-11,67011,CASTELLALTO,TE,141,1841
2020-11-11,67012,CASTELLI,TE,41,271
2020-11-11,67013,CASTIGLIONE MESSER RAIMONDO,TE,109,1006
2020-11-11,67014,CASTILENTI,TE,72,646
2020-11-11,67015,CELLINO ATTANASIO,TE,43,478
2020-11-11,67016,CERMIGNANO,TE,25,363
2020-11-11,67017,CIVITELLA DEL TRONTO,TE,70,1110
2020-11-11,67018,COLLEDARA,TE,47,454
2020-11-11,67019,COLONNELLA,TE,80,416
2020-11-11,67020,CONTROGUERRA,TE,33,340
2020-11-11,67021,CORROPOLI,TE,49,785
2020-11-11,67022,CORTINO,TE,3,135
2020-11-11,67023,CROGNALETO,TE,113,490
2020-11-11,67024,FANO ADRIANO,TE,6,56
2020-11-11,67025,GIULIANOVA,TE,383,6049
2020-11-11,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,281,1423
2020-11-11,67047,MARTINSICURO,TE,192,1843
2020-11-11,67027,MONTEFINO,TE,37,312
2020-11-11,67028,MONTORIO AL VOMANO,TE,543,2881
2020-11-11,67029,MORRO D'ORO,TE,24,592
2020-11-11,67030,MOSCIANO SANT'ANGELO,TE,89,1861
2020-11-11,67031,NERETO,TE,60,1292
2020-11-11,67032,NOTARESCO,TE,77,1303
2020-11-11,67033,PENNA SANT'ANDREA,TE,20,319
2020-11-11,67034,PIETRACAMELA,TE,2,47
2020-11-11,67035,PINETO,TE,280,3415
2020-11-11,67036,ROCCA SANTA MARIA,TE,26,248
2020-11-11,67037,ROSETO DEGLI ABRUZZI,TE,220,4153
2020-11-11,67038,SANT'EGIDIO ALLA VIBRATA,TE,137,1405
2020-11-11,67039,SANT'OMERO,TE,68,1521
2020-11-11,67040,SILVI,TE,176,2477
2020-11-11,67041,TERAMO,TE,1012,21249
2020-11-11,67042,TORANO NUOVO,TE,39,349
2020-11-11,67043,TORRICELLA SICURA,TE,65,817
2020-11-11,67044,TORTORETO,TE,107,1752
2020-11-11,67045,TOSSICIA,TE,41,363
2020-11-11,67046,VALLE CASTELLANA,TE,20,102
