AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-02-28,67001,ALBA ADRIATICA,TE,417,3518
2021-02-28,67002,ANCARANO,TE,120,446
2021-02-28,67003,ARSITA,TE,56,364
2021-02-28,67004,ATRI,TE,683,7666
2021-02-28,67005,BASCIANO,TE,204,1297
2021-02-28,67006,BELLANTE,TE,394,2939
2021-02-28,67007,BISENTI,TE,144,1038
2021-02-28,67008,CAMPLI,TE,435,3522
2021-02-28,67009,CANZANO,TE,122,829
2021-02-28,67010,CASTEL CASTAGNA,TE,53,175
2021-02-28,67011,CASTELLALTO,TE,575,3787
2021-02-28,67012,CASTELLI,TE,84,471
2021-02-28,67013,CASTIGLIONE MESSER RAIMONDO,TE,125,1240
2021-02-28,67014,CASTILENTI,TE,145,907
2021-02-28,67015,CELLINO ATTANASIO,TE,201,992
2021-02-28,67016,CERMIGNANO,TE,207,917
2021-02-28,67017,CIVITELLA DEL TRONTO,TE,444,2246
2021-02-28,67018,COLLEDARA,TE,124,925
2021-02-28,67019,COLONNELLA,TE,212,794
2021-02-28,67020,CONTROGUERRA,TE,88,622
2021-02-28,67021,CORROPOLI,TE,172,1545
2021-02-28,67022,CORTINO,TE,40,265
2021-02-28,67023,CROGNALETO,TE,207,930
2021-02-28,67024,FANO ADRIANO,TE,12,119
2021-02-28,67025,GIULIANOVA,TE,1614,11866
2021-02-28,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,463,2682
2021-02-28,67047,MARTINSICURO,TE,803,3830
2021-02-28,67027,MONTEFINO,TE,72,508
2021-02-28,67028,MONTORIO AL VOMANO,TE,977,5304
2021-02-28,67029,MORRO D'ORO,TE,275,1356
2021-02-28,67030,MOSCIANO SANT'ANGELO,TE,515,3754
2021-02-28,67031,NERETO,TE,238,2415
2021-02-28,67032,NOTARESCO,TE,404,2603
2021-02-28,67033,PENNA SANT'ANDREA,TE,94,763
2021-02-28,67034,PIETRACAMELA,TE,3,75
2021-02-28,67035,PINETO,TE,860,6466
2021-02-28,67036,ROCCA SANTA MARIA,TE,58,393
2021-02-28,67037,ROSETO DEGLI ABRUZZI,TE,1196,8832
2021-02-28,67038,SANT'EGIDIO ALLA VIBRATA,TE,387,2610
2021-02-28,67039,SANT'OMERO,TE,247,2654
2021-02-28,67040,SILVI,TE,745,5441
2021-02-28,67041,TERAMO,TE,3515,41070
2021-02-28,67042,TORANO NUOVO,TE,82,573
2021-02-28,67043,TORRICELLA SICURA,TE,204,1722
2021-02-28,67044,TORTORETO,TE,476,3775
2021-02-28,67045,TOSSICIA,TE,104,685
2021-02-28,67046,VALLE CASTELLANA,TE,36,169
