AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-22,67001,ALBA ADRIATICA,TE,281,2530
2020-12-22,67002,ANCARANO,TE,30,308
2020-12-22,67003,ARSITA,TE,33,280
2020-12-22,67004,ATRI,TE,507,5682
2020-12-22,67005,BASCIANO,TE,119,916
2020-12-22,67006,BELLANTE,TE,301,2292
2020-12-22,67007,BISENTI,TE,122,865
2020-12-22,67008,CAMPLI,TE,276,2594
2020-12-22,67009,CANZANO,TE,92,620
2020-12-22,67010,CASTEL CASTAGNA,TE,38,130
2020-12-22,67011,CASTELLALTO,TE,435,2920
2020-12-22,67012,CASTELLI,TE,73,369
2020-12-22,67013,CASTIGLIONE MESSER RAIMONDO,TE,116,1119
2020-12-22,67014,CASTILENTI,TE,98,745
2020-12-22,67015,CELLINO ATTANASIO,TE,73,684
2020-12-22,67016,CERMIGNANO,TE,168,676
2020-12-22,67017,CIVITELLA DEL TRONTO,TE,357,1590
2020-12-22,67018,COLLEDARA,TE,86,657
2020-12-22,67019,COLONNELLA,TE,161,600
2020-12-22,67020,CONTROGUERRA,TE,57,464
2020-12-22,67021,CORROPOLI,TE,131,1141
2020-12-22,67022,CORTINO,TE,27,201
2020-12-22,67023,CROGNALETO,TE,174,752
2020-12-22,67024,FANO ADRIANO,TE,9,83
2020-12-22,67025,GIULIANOVA,TE,1002,8526
2020-12-22,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,425,2165
2020-12-22,67047,MARTINSICURO,TE,544,2835
2020-12-22,67027,MONTEFINO,TE,53,383
2020-12-22,67028,MONTORIO AL VOMANO,TE,892,4281
2020-12-22,67029,MORRO D'ORO,TE,164,1014
2020-12-22,67030,MOSCIANO SANT'ANGELO,TE,283,2716
2020-12-22,67031,NERETO,TE,185,1784
2020-12-22,67032,NOTARESCO,TE,243,1864
2020-12-22,67033,PENNA SANT'ANDREA,TE,58,543
2020-12-22,67034,PIETRACAMELA,TE,3,58
2020-12-22,67035,PINETO,TE,568,4619
2020-12-22,67036,ROCCA SANTA MARIA,TE,53,339
2020-12-22,67037,ROSETO DEGLI ABRUZZI,TE,635,6117
2020-12-22,67038,SANT'EGIDIO ALLA VIBRATA,TE,280,1934
2020-12-22,67039,SANT'OMERO,TE,172,1966
2020-12-22,67040,SILVI,TE,486,3825
2020-12-22,67041,TERAMO,TE,2661,30256
2020-12-22,67042,TORANO NUOVO,TE,54,451
2020-12-22,67043,TORRICELLA SICURA,TE,156,1404
2020-12-22,67044,TORTORETO,TE,305,2654
2020-12-22,67045,TOSSICIA,TE,78,519
2020-12-22,67046,VALLE CASTELLANA,TE,35,155
