AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-02-20,67001,ALBA ADRIATICA,TE,390,3301
2021-02-20,67002,ANCARANO,TE,119,437
2021-02-20,67003,ARSITA,TE,55,353
2021-02-20,67004,ATRI,TE,658,7195
2021-02-20,67005,BASCIANO,TE,193,1269
2021-02-20,67006,BELLANTE,TE,387,2883
2021-02-20,67007,BISENTI,TE,138,1015
2021-02-20,67008,CAMPLI,TE,420,3396
2021-02-20,67009,CANZANO,TE,118,812
2021-02-20,67010,CASTEL CASTAGNA,TE,51,171
2021-02-20,67011,CASTELLALTO,TE,538,3676
2021-02-20,67012,CASTELLI,TE,84,465
2021-02-20,67013,CASTIGLIONE MESSER RAIMONDO,TE,123,1230
2021-02-20,67014,CASTILENTI,TE,144,885
2021-02-20,67015,CELLINO ATTANASIO,TE,199,961
2021-02-20,67016,CERMIGNANO,TE,206,903
2021-02-20,67017,CIVITELLA DEL TRONTO,TE,427,2209
2021-02-20,67018,COLLEDARA,TE,123,896
2021-02-20,67019,COLONNELLA,TE,212,772
2021-02-20,67020,CONTROGUERRA,TE,88,615
2021-02-20,67021,CORROPOLI,TE,170,1462
2021-02-20,67022,CORTINO,TE,40,264
2021-02-20,67023,CROGNALETO,TE,207,921
2021-02-20,67024,FANO ADRIANO,TE,11,114
2021-02-20,67025,GIULIANOVA,TE,1544,11440
2021-02-20,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,462,2625
2021-02-20,67047,MARTINSICURO,TE,761,3605
2021-02-20,67027,MONTEFINO,TE,72,484
2021-02-20,67028,MONTORIO AL VOMANO,TE,968,5206
2021-02-20,67029,MORRO D'ORO,TE,256,1318
2021-02-20,67030,MOSCIANO SANT'ANGELO,TE,492,3604
2021-02-20,67031,NERETO,TE,234,2345
2021-02-20,67032,NOTARESCO,TE,386,2502
2021-02-20,67033,PENNA SANT'ANDREA,TE,94,739
2021-02-20,67034,PIETRACAMELA,TE,3,74
2021-02-20,67035,PINETO,TE,778,6064
2021-02-20,67036,ROCCA SANTA MARIA,TE,58,389
2021-02-20,67037,ROSETO DEGLI ABRUZZI,TE,1128,8332
2021-02-20,67038,SANT'EGIDIO ALLA VIBRATA,TE,380,2543
2021-02-20,67039,SANT'OMERO,TE,235,2556
2021-02-20,67040,SILVI,TE,703,5061
2021-02-20,67041,TERAMO,TE,3392,39977
2021-02-20,67042,TORANO NUOVO,TE,74,554
2021-02-20,67043,TORRICELLA SICURA,TE,195,1695
2021-02-20,67044,TORTORETO,TE,429,3491
2021-02-20,67045,TOSSICIA,TE,104,670
2021-02-20,67046,VALLE CASTELLANA,TE,36,165
