AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-02-26,67001,ALBA ADRIATICA,TE,405,3445
2021-02-26,67002,ANCARANO,TE,120,443
2021-02-26,67003,ARSITA,TE,56,360
2021-02-26,67004,ATRI,TE,676,7483
2021-02-26,67005,BASCIANO,TE,202,1292
2021-02-26,67006,BELLANTE,TE,392,2923
2021-02-26,67007,BISENTI,TE,142,1034
2021-02-26,67008,CAMPLI,TE,433,3497
2021-02-26,67009,CANZANO,TE,119,827
2021-02-26,67010,CASTEL CASTAGNA,TE,53,175
2021-02-26,67011,CASTELLALTO,TE,568,3765
2021-02-26,67012,CASTELLI,TE,84,468
2021-02-26,67013,CASTIGLIONE MESSER RAIMONDO,TE,125,1233
2021-02-26,67014,CASTILENTI,TE,144,905
2021-02-26,67015,CELLINO ATTANASIO,TE,200,977
2021-02-26,67016,CERMIGNANO,TE,207,912
2021-02-26,67017,CIVITELLA DEL TRONTO,TE,442,2237
2021-02-26,67018,COLLEDARA,TE,124,920
2021-02-26,67019,COLONNELLA,TE,212,784
2021-02-26,67020,CONTROGUERRA,TE,88,618
2021-02-26,67021,CORROPOLI,TE,171,1484
2021-02-26,67022,CORTINO,TE,40,265
2021-02-26,67023,CROGNALETO,TE,207,926
2021-02-26,67024,FANO ADRIANO,TE,12,118
2021-02-26,67025,GIULIANOVA,TE,1602,11724
2021-02-26,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,463,2669
2021-02-26,67047,MARTINSICURO,TE,790,3675
2021-02-26,67027,MONTEFINO,TE,72,498
2021-02-26,67028,MONTORIO AL VOMANO,TE,976,5265
2021-02-26,67029,MORRO D'ORO,TE,264,1339
2021-02-26,67030,MOSCIANO SANT'ANGELO,TE,513,3718
2021-02-26,67031,NERETO,TE,238,2372
2021-02-26,67032,NOTARESCO,TE,402,2582
2021-02-26,67033,PENNA SANT'ANDREA,TE,94,756
2021-02-26,67034,PIETRACAMELA,TE,3,75
2021-02-26,67035,PINETO,TE,847,6318
2021-02-26,67036,ROCCA SANTA MARIA,TE,58,392
2021-02-26,67037,ROSETO DEGLI ABRUZZI,TE,1186,8661
2021-02-26,67038,SANT'EGIDIO ALLA VIBRATA,TE,386,2592
2021-02-26,67039,SANT'OMERO,TE,243,2616
2021-02-26,67040,SILVI,TE,737,5346
2021-02-26,67041,TERAMO,TE,3493,40821
2021-02-26,67042,TORANO NUOVO,TE,77,562
2021-02-26,67043,TORRICELLA SICURA,TE,201,1719
2021-02-26,67044,TORTORETO,TE,453,3724
2021-02-26,67045,TOSSICIA,TE,104,684
2021-02-26,67046,VALLE CASTELLANA,TE,36,168
