AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-08-11,67001,ALBA ADRIATICA,TE,27,817
2020-08-11,67003,ARSITA,TE,5,112
2020-08-11,67004,ATRI,TE,86,2304
2020-08-11,67005,BASCIANO,TE,3,249
2020-08-11,67006,BELLANTE,TE,10,711
2020-08-11,67007,BISENTI,TE,15,411
2020-08-11,67008,CAMPLI,TE,8,893
2020-08-11,67009,CANZANO,TE,2,151
2020-08-11,67011,CASTELLALTO,TE,6,857
2020-08-11,67012,CASTELLI,TE,2,92
2020-08-11,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,797
2020-08-11,67014,CASTILENTI,TE,62,504
2020-08-11,67015,CELLINO ATTANASIO,TE,16,262
2020-08-11,67016,CERMIGNANO,TE,10,189
2020-08-11,67017,CIVITELLA DEL TRONTO,TE,25,487
2020-08-11,67018,COLLEDARA,TE,1,200
2020-08-11,67019,COLONNELLA,TE,25,174
2020-08-11,67020,CONTROGUERRA,TE,3,171
2020-08-11,67021,CORROPOLI,TE,2,337
2020-08-11,67025,GIULIANOVA,TE,34,3183
2020-08-11,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,544
2020-08-11,67047,MARTINSICURO,TE,23,908
2020-08-11,67027,MONTEFINO,TE,25,236
2020-08-11,67028,MONTORIO AL VOMANO,TE,9,1024
2020-08-11,67029,MORRO D'ORO,TE,1,300
2020-08-11,67030,MOSCIANO SANT'ANGELO,TE,3,897
2020-08-11,67031,NERETO,TE,8,685
2020-08-11,67032,NOTARESCO,TE,14,623
2020-08-11,67033,PENNA SANT'ANDREA,TE,7,158
2020-08-11,67035,PINETO,TE,63,1822
2020-08-11,67037,ROSETO DEGLI ABRUZZI,TE,29,2016
2020-08-11,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,616
2020-08-11,67039,SANT'OMERO,TE,1,806
2020-08-11,67040,SILVI,TE,18,1325
2020-08-11,67041,TERAMO,TE,193,10479
2020-08-11,67042,TORANO NUOVO,TE,1,117
2020-08-11,67043,TORRICELLA SICURA,TE,19,391
2020-08-11,67044,TORTORETO,TE,2,869
2020-08-11,67045,TOSSICIA,TE,2,132
2020-08-11,67046,VALLE CASTELLANA,TE,3,36
2020-08-11,67002,ANCARANO,TE,0,124
2020-08-11,67010,CASTEL CASTAGNA,TE,0,36
2020-08-11,67022,CORTINO,TE,0,61
2020-08-11,67023,CROGNALETO,TE,0,108
2020-08-11,67024,FANO ADRIANO,TE,0,22
2020-08-11,67034,PIETRACAMELA,TE,0,22
2020-08-11,67036,ROCCA SANTA MARIA,TE,0,41
