AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-08-05,67001,ALBA ADRIATICA,TE,27,764
2020-08-05,67003,ARSITA,TE,5,110
2020-08-05,67004,ATRI,TE,86,2243
2020-08-05,67005,BASCIANO,TE,3,241
2020-08-05,67006,BELLANTE,TE,10,693
2020-08-05,67007,BISENTI,TE,15,400
2020-08-05,67008,CAMPLI,TE,8,846
2020-08-05,67009,CANZANO,TE,2,149
2020-08-05,67011,CASTELLALTO,TE,6,830
2020-08-05,67012,CASTELLI,TE,2,90
2020-08-05,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,787
2020-08-05,67014,CASTILENTI,TE,62,502
2020-08-05,67015,CELLINO ATTANASIO,TE,16,256
2020-08-05,67016,CERMIGNANO,TE,10,182
2020-08-05,67017,CIVITELLA DEL TRONTO,TE,1,464
2020-08-05,67018,COLLEDARA,TE,1,190
2020-08-05,67019,COLONNELLA,TE,23,163
2020-08-05,67021,CORROPOLI,TE,1,319
2020-08-05,67025,GIULIANOVA,TE,31,3062
2020-08-05,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,524
2020-08-05,67047,MARTINSICURO,TE,18,822
2020-08-05,67027,MONTEFINO,TE,25,230
2020-08-05,67028,MONTORIO AL VOMANO,TE,9,993
2020-08-05,67029,MORRO D'ORO,TE,1,289
2020-08-05,67030,MOSCIANO SANT'ANGELO,TE,3,876
2020-08-05,67031,NERETO,TE,8,654
2020-08-05,67032,NOTARESCO,TE,14,594
2020-08-05,67033,PENNA SANT'ANDREA,TE,7,154
2020-08-05,67035,PINETO,TE,63,1790
2020-08-05,67037,ROSETO DEGLI ABRUZZI,TE,29,1953
2020-08-05,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,587
2020-08-05,67039,SANT'OMERO,TE,1,760
2020-08-05,67040,SILVI,TE,18,1280
2020-08-05,67041,TERAMO,TE,190,10090
2020-08-05,67043,TORRICELLA SICURA,TE,19,379
2020-08-05,67044,TORTORETO,TE,2,819
2020-08-05,67045,TOSSICIA,TE,2,131
2020-08-05,67046,VALLE CASTELLANA,TE,3,36
2020-08-05,67002,ANCARANO,TE,0,122
2020-08-05,67010,CASTEL CASTAGNA,TE,0,34
2020-08-05,67020,CONTROGUERRA,TE,0,150
2020-08-05,67022,CORTINO,TE,0,60
2020-08-05,67023,CROGNALETO,TE,0,100
2020-08-05,67024,FANO ADRIANO,TE,0,21
2020-08-05,67034,PIETRACAMELA,TE,0,21
2020-08-05,67036,ROCCA SANTA MARIA,TE,0,39
2020-08-05,67042,TORANO NUOVO,TE,0,106
