AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-03-11,67001,ALBA ADRIATICA,TE,462,3860
2021-03-11,67002,ANCARANO,TE,122,465
2021-03-11,67003,ARSITA,TE,57,385
2021-03-11,67004,ATRI,TE,709,7933
2021-03-11,67005,BASCIANO,TE,207,1347
2021-03-11,67006,BELLANTE,TE,412,3065
2021-03-11,67007,BISENTI,TE,146,1079
2021-03-11,67008,CAMPLI,TE,468,3674
2021-03-11,67009,CANZANO,TE,127,866
2021-03-11,67010,CASTEL CASTAGNA,TE,53,181
2021-03-11,67011,CASTELLALTO,TE,605,3952
2021-03-11,67012,CASTELLI,TE,84,484
2021-03-11,67013,CASTIGLIONE MESSER RAIMONDO,TE,127,1263
2021-03-11,67014,CASTILENTI,TE,152,917
2021-03-11,67015,CELLINO ATTANASIO,TE,203,1035
2021-03-11,67016,CERMIGNANO,TE,209,940
2021-03-11,67017,CIVITELLA DEL TRONTO,TE,462,2409
2021-03-11,67018,COLLEDARA,TE,125,944
2021-03-11,67019,COLONNELLA,TE,228,842
2021-03-11,67020,CONTROGUERRA,TE,95,684
2021-03-11,67021,CORROPOLI,TE,188,1679
2021-03-11,67022,CORTINO,TE,42,280
2021-03-11,67023,CROGNALETO,TE,209,950
2021-03-11,67024,FANO ADRIANO,TE,13,124
2021-03-11,67025,GIULIANOVA,TE,1720,12711
2021-03-11,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,466,2709
2021-03-11,67047,MARTINSICURO,TE,870,4291
2021-03-11,67027,MONTEFINO,TE,75,515
2021-03-11,67028,MONTORIO AL VOMANO,TE,990,5485
2021-03-11,67029,MORRO D'ORO,TE,293,1458
2021-03-11,67030,MOSCIANO SANT'ANGELO,TE,545,3950
2021-03-11,67031,NERETO,TE,253,2539
2021-03-11,67032,NOTARESCO,TE,439,2734
2021-03-11,67033,PENNA SANT'ANDREA,TE,98,784
2021-03-11,67034,PIETRACAMELA,TE,3,75
2021-03-11,67035,PINETO,TE,937,6911
2021-03-11,67036,ROCCA SANTA MARIA,TE,58,401
2021-03-11,67037,ROSETO DEGLI ABRUZZI,TE,1341,9562
2021-03-11,67038,SANT'EGIDIO ALLA VIBRATA,TE,399,2695
2021-03-11,67039,SANT'OMERO,TE,258,2778
2021-03-11,67040,SILVI,TE,793,5748
2021-03-11,67041,TERAMO,TE,3679,42756
2021-03-11,67042,TORANO NUOVO,TE,86,637
2021-03-11,67043,TORRICELLA SICURA,TE,218,1776
2021-03-11,67044,TORTORETO,TE,562,4222
2021-03-11,67045,TOSSICIA,TE,104,702
2021-03-11,67046,VALLE CASTELLANA,TE,36,172
