AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-03,67001,ALBA ADRIATICA,TE,20,464
2020-06-03,67003,ARSITA,TE,5,97
2020-06-03,67004,ATRI,TE,86,1529
2020-06-03,67005,BASCIANO,TE,3,139
2020-06-03,67006,BELLANTE,TE,10,388
2020-06-03,67007,BISENTI,TE,15,292
2020-06-03,67008,CAMPLI,TE,8,501
2020-06-03,67009,CANZANO,TE,2,82
2020-06-03,67011,CASTELLALTO,TE,6,465
2020-06-03,67012,CASTELLI,TE,2,50
2020-06-03,67013,CASTIGLIONE MESSER RAIMONDO,TE,84,724
2020-06-03,67014,CASTILENTI,TE,62,445
2020-06-03,67015,CELLINO ATTANASIO,TE,13,153
2020-06-03,67016,CERMIGNANO,TE,10,107
2020-06-03,67017,CIVITELLA DEL TRONTO,TE,1,299
2020-06-03,67018,COLLEDARA,TE,1,123
2020-06-03,67019,COLONNELLA,TE,18,82
2020-06-03,67021,CORROPOLI,TE,1,177
2020-06-03,67025,GIULIANOVA,TE,31,1766
2020-06-03,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,364
2020-06-03,67047,MARTINSICURO,TE,9,422
2020-06-03,67027,MONTEFINO,TE,25,190
2020-06-03,67028,MONTORIO AL VOMANO,TE,9,615
2020-06-03,67029,MORRO D'ORO,TE,1,164
2020-06-03,67030,MOSCIANO SANT'ANGELO,TE,3,475
2020-06-03,67031,NERETO,TE,8,444
2020-06-03,67032,NOTARESCO,TE,14,380
2020-06-03,67033,PENNA SANT'ANDREA,TE,7,84
2020-06-03,67035,PINETO,TE,60,1151
2020-06-03,67037,ROSETO DEGLI ABRUZZI,TE,29,1141
2020-06-03,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,356
2020-06-03,67039,SANT'OMERO,TE,1,478
2020-06-03,67040,SILVI,TE,15,732
2020-06-03,67041,TERAMO,TE,184,6552
2020-06-03,67043,TORRICELLA SICURA,TE,19,250
2020-06-03,67044,TORTORETO,TE,2,524
2020-06-03,67045,TOSSICIA,TE,2,76
2020-06-03,67046,VALLE CASTELLANA,TE,3,32
2020-06-03,67002,ANCARANO,TE,0,74
2020-06-03,67010,CASTEL CASTAGNA,TE,0,23
2020-06-03,67020,CONTROGUERRA,TE,0,81
2020-06-03,67022,CORTINO,TE,0,37
2020-06-03,67023,CROGNALETO,TE,0,55
2020-06-03,67024,FANO ADRIANO,TE,0,9
2020-06-03,67034,PIETRACAMELA,TE,0,15
2020-06-03,67036,ROCCA SANTA MARIA,TE,0,25
2020-06-03,67042,TORANO NUOVO,TE,0,59
