AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-13,67001,ALBA ADRIATICA,TE,268,2378
2020-12-13,67002,ANCARANO,TE,24,297
2020-12-13,67003,ARSITA,TE,30,265
2020-12-13,67004,ATRI,TE,492,5446
2020-12-13,67005,BASCIANO,TE,99,837
2020-12-13,67006,BELLANTE,TE,283,2174
2020-12-13,67007,BISENTI,TE,119,830
2020-12-13,67008,CAMPLI,TE,243,2454
2020-12-13,67009,CANZANO,TE,86,562
2020-12-13,67010,CASTEL CASTAGNA,TE,38,121
2020-12-13,67011,CASTELLALTO,TE,408,2790
2020-12-13,67012,CASTELLI,TE,70,364
2020-12-13,67013,CASTIGLIONE MESSER RAIMONDO,TE,114,1105
2020-12-13,67014,CASTILENTI,TE,97,732
2020-12-13,67015,CELLINO ATTANASIO,TE,70,650
2020-12-13,67016,CERMIGNANO,TE,137,599
2020-12-13,67017,CIVITELLA DEL TRONTO,TE,312,1473
2020-12-13,67018,COLLEDARA,TE,82,632
2020-12-13,67019,COLONNELLA,TE,151,545
2020-12-13,67020,CONTROGUERRA,TE,55,442
2020-12-13,67021,CORROPOLI,TE,117,1082
2020-12-13,67022,CORTINO,TE,19,186
2020-12-13,67023,CROGNALETO,TE,164,725
2020-12-13,67024,FANO ADRIANO,TE,9,76
2020-12-13,67025,GIULIANOVA,TE,929,8018
2020-12-13,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,417,2091
2020-12-13,67047,MARTINSICURO,TE,498,2659
2020-12-13,67027,MONTEFINO,TE,51,380
2020-12-13,67028,MONTORIO AL VOMANO,TE,877,4130
2020-12-13,67029,MORRO D'ORO,TE,153,899
2020-12-13,67030,MOSCIANO SANT'ANGELO,TE,264,2544
2020-12-13,67031,NERETO,TE,162,1707
2020-12-13,67032,NOTARESCO,TE,231,1724
2020-12-13,67033,PENNA SANT'ANDREA,TE,55,479
2020-12-13,67034,PIETRACAMELA,TE,3,58
2020-12-13,67035,PINETO,TE,551,4412
2020-12-13,67036,ROCCA SANTA MARIA,TE,52,322
2020-12-13,67037,ROSETO DEGLI ABRUZZI,TE,598,5672
2020-12-13,67038,SANT'EGIDIO ALLA VIBRATA,TE,252,1840
2020-12-13,67039,SANT'OMERO,TE,159,1886
2020-12-13,67040,SILVI,TE,455,3626
2020-12-13,67041,TERAMO,TE,2500,28040
2020-12-13,67042,TORANO NUOVO,TE,51,440
2020-12-13,67043,TORRICELLA SICURA,TE,148,1297
2020-12-13,67044,TORTORETO,TE,272,2460
2020-12-13,67045,TOSSICIA,TE,75,502
2020-12-13,67046,VALLE CASTELLANA,TE,34,150
