AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-04-18,67001,ALBA ADRIATICA,TE,8,127
2020-04-18,67003,ARSITA,TE,3,48
2020-04-18,67004,ATRI,TE,74,585
2020-04-18,67005,BASCIANO,TE,3,49
2020-04-18,67006,BELLANTE,TE,5,132
2020-04-18,67007,BISENTI,TE,12,130
2020-04-18,67008,CAMPLI,TE,6,145
2020-04-18,67009,CANZANO,TE,2,27
2020-04-18,67011,CASTELLALTO,TE,4,126
2020-04-18,67012,CASTELLI,TE,2,8
2020-04-18,67013,CASTIGLIONE MESSER RAIMONDO,TE,77,351
2020-04-18,67014,CASTILENTI,TE,50,197
2020-04-18,67015,CELLINO ATTANASIO,TE,12,65
2020-04-18,67016,CERMIGNANO,TE,11,27
2020-04-18,67017,CIVITELLA DEL TRONTO,TE,1,114
2020-04-18,67018,COLLEDARA,TE,1,31
2020-04-18,67019,COLONNELLA,TE,9,22
2020-04-18,67021,CORROPOLI,TE,1,54
2020-04-18,67025,GIULIANOVA,TE,24,603
2020-04-18,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,142
2020-04-18,67047,MARTINSICURO,TE,7,95
2020-04-18,67027,MONTEFINO,TE,20,84
2020-04-18,67028,MONTORIO AL VOMANO,TE,9,205
2020-04-18,67029,MORRO D'ORO,TE,1,37
2020-04-18,67030,MOSCIANO SANT'ANGELO,TE,4,143
2020-04-18,67031,NERETO,TE,6,108
2020-04-18,67032,NOTARESCO,TE,14,110
2020-04-18,67033,PENNA SANT'ANDREA,TE,3,28
2020-04-18,67035,PINETO,TE,46,458
2020-04-18,67037,ROSETO DEGLI ABRUZZI,TE,23,330
2020-04-18,67038,SANT'EGIDIO ALLA VIBRATA,TE,6,94
2020-04-18,67039,SANT'OMERO,TE,1,117
2020-04-18,67040,SILVI,TE,14,240
2020-04-18,67041,TERAMO,TE,151,2517
2020-04-18,67043,TORRICELLA SICURA,TE,11,89
2020-04-18,67044,TORTORETO,TE,1,137
2020-04-18,67045,TOSSICIA,TE,2,18
2020-04-18,67046,VALLE CASTELLANA,TE,2,11
2020-04-18,67002,ANCARANO,TE,0,12
2020-04-18,67010,CASTEL CASTAGNA,TE,0,7
2020-04-18,67020,CONTROGUERRA,TE,0,16
2020-04-18,67022,CORTINO,TE,0,13
2020-04-18,67023,CROGNALETO,TE,0,13
2020-04-18,67024,FANO ADRIANO,TE,0,3
2020-04-18,67034,PIETRACAMELA,TE,0,5
2020-04-18,67036,ROCCA SANTA MARIA,TE,0,7
2020-04-18,67042,TORANO NUOVO,TE,0,16
