AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-31,67001,ALBA ADRIATICA,TE,299,2612
2020-12-31,67002,ANCARANO,TE,42,324
2020-12-31,67003,ARSITA,TE,37,293
2020-12-31,67004,ATRI,TE,530,5890
2020-12-31,67005,BASCIANO,TE,131,999
2020-12-31,67006,BELLANTE,TE,315,2351
2020-12-31,67007,BISENTI,TE,125,889
2020-12-31,67008,CAMPLI,TE,308,2756
2020-12-31,67009,CANZANO,TE,94,653
2020-12-31,67010,CASTEL CASTAGNA,TE,38,137
2020-12-31,67011,CASTELLALTO,TE,460,3015
2020-12-31,67012,CASTELLI,TE,81,387
2020-12-31,67013,CASTIGLIONE MESSER RAIMONDO,TE,117,1135
2020-12-31,67014,CASTILENTI,TE,104,759
2020-12-31,67015,CELLINO ATTANASIO,TE,75,714
2020-12-31,67016,CERMIGNANO,TE,188,752
2020-12-31,67017,CIVITELLA DEL TRONTO,TE,366,1698
2020-12-31,67018,COLLEDARA,TE,96,686
2020-12-31,67019,COLONNELLA,TE,170,637
2020-12-31,67020,CONTROGUERRA,TE,66,493
2020-12-31,67021,CORROPOLI,TE,137,1184
2020-12-31,67022,CORTINO,TE,29,211
2020-12-31,67023,CROGNALETO,TE,177,769
2020-12-31,67024,FANO ADRIANO,TE,9,85
2020-12-31,67025,GIULIANOVA,TE,1047,8826
2020-12-31,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,431,2226
2020-12-31,67047,MARTINSICURO,TE,580,2945
2020-12-31,67027,MONTEFINO,TE,55,391
2020-12-31,67028,MONTORIO AL VOMANO,TE,908,4422
2020-12-31,67029,MORRO D'ORO,TE,173,1065
2020-12-31,67030,MOSCIANO SANT'ANGELO,TE,318,2818
2020-12-31,67031,NERETO,TE,195,1882
2020-12-31,67032,NOTARESCO,TE,255,1914
2020-12-31,67033,PENNA SANT'ANDREA,TE,61,561
2020-12-31,67034,PIETRACAMELA,TE,3,61
2020-12-31,67035,PINETO,TE,589,4767
2020-12-31,67036,ROCCA SANTA MARIA,TE,53,346
2020-12-31,67037,ROSETO DEGLI ABRUZZI,TE,663,6298
2020-12-31,67038,SANT'EGIDIO ALLA VIBRATA,TE,304,2018
2020-12-31,67039,SANT'OMERO,TE,178,2066
2020-12-31,67040,SILVI,TE,506,3950
2020-12-31,67041,TERAMO,TE,2763,31456
2020-12-31,67042,TORANO NUOVO,TE,65,469
2020-12-31,67043,TORRICELLA SICURA,TE,159,1454
2020-12-31,67044,TORTORETO,TE,315,2769
2020-12-31,67045,TOSSICIA,TE,85,538
2020-12-31,67046,VALLE CASTELLANA,TE,35,156
