AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-07-04,67001,ALBA ADRIATICA,TE,24,635
2020-07-04,67003,ARSITA,TE,5,101
2020-07-04,67004,ATRI,TE,86,1986
2020-07-04,67005,BASCIANO,TE,3,210
2020-07-04,67006,BELLANTE,TE,10,578
2020-07-04,67007,BISENTI,TE,15,363
2020-07-04,67008,CAMPLI,TE,8,693
2020-07-04,67009,CANZANO,TE,2,126
2020-07-04,67011,CASTELLALTO,TE,6,704
2020-07-04,67012,CASTELLI,TE,2,73
2020-07-04,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,770
2020-07-04,67014,CASTILENTI,TE,62,481
2020-07-04,67015,CELLINO ATTANASIO,TE,13,214
2020-07-04,67016,CERMIGNANO,TE,10,155
2020-07-04,67017,CIVITELLA DEL TRONTO,TE,1,383
2020-07-04,67018,COLLEDARA,TE,1,158
2020-07-04,67019,COLONNELLA,TE,21,137
2020-07-04,67021,CORROPOLI,TE,1,265
2020-07-04,67025,GIULIANOVA,TE,31,2619
2020-07-04,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,471
2020-07-04,67047,MARTINSICURO,TE,13,674
2020-07-04,67027,MONTEFINO,TE,25,222
2020-07-04,67028,MONTORIO AL VOMANO,TE,9,854
2020-07-04,67029,MORRO D'ORO,TE,1,240
2020-07-04,67030,MOSCIANO SANT'ANGELO,TE,3,705
2020-07-04,67031,NERETO,TE,8,566
2020-07-04,67032,NOTARESCO,TE,14,507
2020-07-04,67033,PENNA SANT'ANDREA,TE,7,126
2020-07-04,67035,PINETO,TE,62,1580
2020-07-04,67037,ROSETO DEGLI ABRUZZI,TE,29,1634
2020-07-04,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,488
2020-07-04,67039,SANT'OMERO,TE,1,639
2020-07-04,67040,SILVI,TE,16,1135
2020-07-04,67041,TERAMO,TE,185,8618
2020-07-04,67043,TORRICELLA SICURA,TE,19,329
2020-07-04,67044,TORTORETO,TE,2,699
2020-07-04,67045,TOSSICIA,TE,2,107
2020-07-04,67046,VALLE CASTELLANA,TE,3,33
2020-07-04,67002,ANCARANO,TE,0,108
2020-07-04,67010,CASTEL CASTAGNA,TE,0,29
2020-07-04,67020,CONTROGUERRA,TE,0,124
2020-07-04,67022,CORTINO,TE,0,47
2020-07-04,67023,CROGNALETO,TE,0,71
2020-07-04,67024,FANO ADRIANO,TE,0,18
2020-07-04,67034,PIETRACAMELA,TE,0,18
2020-07-04,67036,ROCCA SANTA MARIA,TE,0,35
2020-07-04,67042,TORANO NUOVO,TE,0,90
