AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-05-24,67001,ALBA ADRIATICA,TE,752,5483
2021-05-24,67002,ANCARANO,TE,171,764
2021-05-24,67003,ARSITA,TE,67,415
2021-05-24,67004,ATRI,TE,799,8594
2021-05-24,67005,BASCIANO,TE,260,1654
2021-05-24,67006,BELLANTE,TE,532,4008
2021-05-24,67007,BISENTI,TE,175,1193
2021-05-24,67008,CAMPLI,TE,678,4764
2021-05-24,67009,CANZANO,TE,182,1290
2021-05-24,67010,CASTEL CASTAGNA,TE,57,209
2021-05-24,67011,CASTELLALTO,TE,736,4867
2021-05-24,67012,CASTELLI,TE,97,565
2021-05-24,67013,CASTIGLIONE MESSER RAIMONDO,TE,136,1348
2021-05-24,67014,CASTILENTI,TE,165,956
2021-05-24,67015,CELLINO ATTANASIO,TE,216,1171
2021-05-24,67016,CERMIGNANO,TE,213,1071
2021-05-24,67017,CIVITELLA DEL TRONTO,TE,544,3223
2021-05-24,67018,COLLEDARA,TE,141,1125
2021-05-24,67019,COLONNELLA,TE,369,1329
2021-05-24,67020,CONTROGUERRA,TE,132,1122
2021-05-24,67021,CORROPOLI,TE,300,2354
2021-05-24,67022,CORTINO,TE,42,320
2021-05-24,67023,CROGNALETO,TE,215,1067
2021-05-24,67024,FANO ADRIANO,TE,15,158
2021-05-24,67025,GIULIANOVA,TE,2138,15700
2021-05-24,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,491,3086
2021-05-24,67047,MARTINSICURO,TE,1355,6496
2021-05-24,67027,MONTEFINO,TE,82,569
2021-05-24,67028,MONTORIO AL VOMANO,TE,1072,6312
2021-05-24,67029,MORRO D'ORO,TE,417,1952
2021-05-24,67030,MOSCIANO SANT'ANGELO,TE,717,5478
2021-05-24,67031,NERETO,TE,472,3790
2021-05-24,67032,NOTARESCO,TE,558,3438
2021-05-24,67033,PENNA SANT'ANDREA,TE,125,962
2021-05-24,67034,PIETRACAMELA,TE,3,87
2021-05-24,67035,PINETO,TE,1040,7841
2021-05-24,67036,ROCCA SANTA MARIA,TE,70,489
2021-05-24,67037,ROSETO DEGLI ABRUZZI,TE,1708,12445
2021-05-24,67038,SANT'EGIDIO ALLA VIBRATA,TE,742,4399
2021-05-24,67039,SANT'OMERO,TE,393,3709
2021-05-24,67040,SILVI,TE,974,6613
2021-05-24,67041,TERAMO,TE,4460,52435
2021-05-24,67042,TORANO NUOVO,TE,121,881
2021-05-24,67043,TORRICELLA SICURA,TE,290,2337
2021-05-24,67044,TORTORETO,TE,814,6193
2021-05-24,67045,TOSSICIA,TE,114,840
2021-05-24,67046,VALLE CASTELLANA,TE,73,305
