AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-01-15,67001,ALBA ADRIATICA,TE,319,2759
2021-01-15,67002,ANCARANO,TE,81,364
2021-01-15,67003,ARSITA,TE,42,309
2021-01-15,67004,ATRI,TE,563,6196
2021-01-15,67005,BASCIANO,TE,157,1080
2021-01-15,67006,BELLANTE,TE,344,2488
2021-01-15,67007,BISENTI,TE,129,922
2021-01-15,67008,CAMPLI,TE,349,2944
2021-01-15,67009,CANZANO,TE,111,692
2021-01-15,67010,CASTEL CASTAGNA,TE,38,139
2021-01-15,67011,CASTELLALTO,TE,502,3240
2021-01-15,67012,CASTELLI,TE,84,402
2021-01-15,67013,CASTIGLIONE MESSER RAIMONDO,TE,117,1155
2021-01-15,67014,CASTILENTI,TE,110,782
2021-01-15,67015,CELLINO ATTANASIO,TE,122,760
2021-01-15,67016,CERMIGNANO,TE,198,801
2021-01-15,67017,CIVITELLA DEL TRONTO,TE,380,1864
2021-01-15,67018,COLLEDARA,TE,108,768
2021-01-15,67019,COLONNELLA,TE,184,662
2021-01-15,67020,CONTROGUERRA,TE,82,531
2021-01-15,67021,CORROPOLI,TE,155,1264
2021-01-15,67022,CORTINO,TE,39,228
2021-01-15,67023,CROGNALETO,TE,191,807
2021-01-15,67024,FANO ADRIANO,TE,11,97
2021-01-15,67025,GIULIANOVA,TE,1158,9534
2021-01-15,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,440,2325
2021-01-15,67047,MARTINSICURO,TE,651,3074
2021-01-15,67027,MONTEFINO,TE,61,410
2021-01-15,67028,MONTORIO AL VOMANO,TE,931,4612
2021-01-15,67029,MORRO D'ORO,TE,208,1144
2021-01-15,67030,MOSCIANO SANT'ANGELO,TE,369,2996
2021-01-15,67031,NERETO,TE,212,2002
2021-01-15,67032,NOTARESCO,TE,295,2054
2021-01-15,67033,PENNA SANT'ANDREA,TE,64,585
2021-01-15,67034,PIETRACAMELA,TE,3,65
2021-01-15,67035,PINETO,TE,636,5011
2021-01-15,67036,ROCCA SANTA MARIA,TE,53,357
2021-01-15,67037,ROSETO DEGLI ABRUZZI,TE,817,6734
2021-01-15,67038,SANT'EGIDIO ALLA VIBRATA,TE,332,2154
2021-01-15,67039,SANT'OMERO,TE,191,2166
2021-01-15,67040,SILVI,TE,551,4190
2021-01-15,67041,TERAMO,TE,2921,33305
2021-01-15,67042,TORANO NUOVO,TE,72,507
2021-01-15,67043,TORRICELLA SICURA,TE,166,1514
2021-01-15,67044,TORTORETO,TE,335,2936
2021-01-15,67045,TOSSICIA,TE,88,574
2021-01-15,67046,VALLE CASTELLANA,TE,36,158
