AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-26,67001,ALBA ADRIATICA,TE,63,1564
2020-10-26,67002,ANCARANO,TE,3,198
2020-10-26,67003,ARSITA,TE,13,164
2020-10-26,67004,ATRI,TE,129,3600
2020-10-26,67005,BASCIANO,TE,6,433
2020-10-26,67006,BELLANTE,TE,73,1391
2020-10-26,67007,BISENTI,TE,65,611
2020-10-26,67008,CAMPLI,TE,25,1549
2020-10-26,67009,CANZANO,TE,6,277
2020-10-26,67010,CASTEL CASTAGNA,TE,1,61
2020-10-26,67011,CASTELLALTO,TE,34,1560
2020-10-26,67012,CASTELLI,TE,17,160
2020-10-26,67013,CASTIGLIONE MESSER RAIMONDO,TE,94,953
2020-10-26,67014,CASTILENTI,TE,64,595
2020-10-26,67015,CELLINO ATTANASIO,TE,19,403
2020-10-26,67016,CERMIGNANO,TE,12,304
2020-10-26,67017,CIVITELLA DEL TRONTO,TE,55,1033
2020-10-26,67018,COLLEDARA,TE,14,356
2020-10-26,67019,COLONNELLA,TE,66,379
2020-10-26,67020,CONTROGUERRA,TE,27,300
2020-10-26,67021,CORROPOLI,TE,16,668
2020-10-26,67022,CORTINO,TE,2,115
2020-10-26,67023,CROGNALETO,TE,37,282
2020-10-26,67025,GIULIANOVA,TE,128,5367
2020-10-26,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,107,968
2020-10-26,67047,MARTINSICURO,TE,93,1626
2020-10-26,67027,MONTEFINO,TE,29,282
2020-10-26,67028,MONTORIO AL VOMANO,TE,157,2070
2020-10-26,67029,MORRO D'ORO,TE,1,489
2020-10-26,67030,MOSCIANO SANT'ANGELO,TE,24,1613
2020-10-26,67031,NERETO,TE,45,1171
2020-10-26,67032,NOTARESCO,TE,32,1095
2020-10-26,67033,PENNA SANT'ANDREA,TE,12,279
2020-10-26,67034,PIETRACAMELA,TE,1,42
2020-10-26,67035,PINETO,TE,130,2944
2020-10-26,67036,ROCCA SANTA MARIA,TE,23,232
2020-10-26,67037,ROSETO DEGLI ABRUZZI,TE,67,3461
2020-10-26,67038,SANT'EGIDIO ALLA VIBRATA,TE,78,1163
2020-10-26,67039,SANT'OMERO,TE,34,1370
2020-10-26,67040,SILVI,TE,78,2167
2020-10-26,67041,TERAMO,TE,436,18423
2020-10-26,67042,TORANO NUOVO,TE,32,298
2020-10-26,67043,TORRICELLA SICURA,TE,45,689
2020-10-26,67044,TORTORETO,TE,34,1530
2020-10-26,67045,TOSSICIA,TE,14,288
2020-10-26,67046,VALLE CASTELLANA,TE,5,66
2020-10-26,67024,FANO ADRIANO,TE,0,40
