AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-19,67001,ALBA ADRIATICA,TE,49,1437
2020-10-19,67002,ANCARANO,TE,3,185
2020-10-19,67003,ARSITA,TE,7,140
2020-10-19,67004,ATRI,TE,100,3382
2020-10-19,67005,BASCIANO,TE,4,410
2020-10-19,67006,BELLANTE,TE,42,1281
2020-10-19,67007,BISENTI,TE,52,562
2020-10-19,67008,CAMPLI,TE,15,1434
2020-10-19,67009,CANZANO,TE,3,261
2020-10-19,67010,CASTEL CASTAGNA,TE,1,53
2020-10-19,67011,CASTELLALTO,TE,18,1468
2020-10-19,67012,CASTELLI,TE,11,145
2020-10-19,67013,CASTIGLIONE MESSER RAIMONDO,TE,92,913
2020-10-19,67014,CASTILENTI,TE,63,583
2020-10-19,67015,CELLINO ATTANASIO,TE,16,383
2020-10-19,67016,CERMIGNANO,TE,11,290
2020-10-19,67017,CIVITELLA DEL TRONTO,TE,50,991
2020-10-19,67018,COLLEDARA,TE,6,309
2020-10-19,67019,COLONNELLA,TE,65,351
2020-10-19,67020,CONTROGUERRA,TE,27,283
2020-10-19,67021,CORROPOLI,TE,12,614
2020-10-19,67022,CORTINO,TE,2,110
2020-10-19,67023,CROGNALETO,TE,6,199
2020-10-19,67025,GIULIANOVA,TE,81,5065
2020-10-19,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,36,823
2020-10-19,67047,MARTINSICURO,TE,63,1518
2020-10-19,67027,MONTEFINO,TE,29,273
2020-10-19,67028,MONTORIO AL VOMANO,TE,63,1780
2020-10-19,67029,MORRO D'ORO,TE,1,466
2020-10-19,67030,MOSCIANO SANT'ANGELO,TE,15,1493
2020-10-19,67031,NERETO,TE,34,1122
2020-10-19,67032,NOTARESCO,TE,19,1029
2020-10-19,67033,PENNA SANT'ANDREA,TE,11,250
2020-10-19,67034,PIETRACAMELA,TE,1,41
2020-10-19,67035,PINETO,TE,97,2740
2020-10-19,67036,ROCCA SANTA MARIA,TE,22,229
2020-10-19,67037,ROSETO DEGLI ABRUZZI,TE,42,3256
2020-10-19,67038,SANT'EGIDIO ALLA VIBRATA,TE,54,1074
2020-10-19,67039,SANT'OMERO,TE,24,1270
2020-10-19,67040,SILVI,TE,62,2041
2020-10-19,67041,TERAMO,TE,321,17225
2020-10-19,67042,TORANO NUOVO,TE,24,274
2020-10-19,67043,TORRICELLA SICURA,TE,33,642
2020-10-19,67044,TORTORETO,TE,20,1422
2020-10-19,67045,TOSSICIA,TE,9,217
2020-10-19,67046,VALLE CASTELLANA,TE,5,63
2020-10-19,67024,FANO ADRIANO,TE,0,37
