AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-03-23,67001,ALBA ADRIATICA,TE,1,7
2020-03-23,67003,ARSITA,TE,2,0
2020-03-23,67004,ATRI,TE,25,113
2020-03-23,67005,BASCIANO,TE,1,4
2020-03-23,67006,BELLANTE,TE,2,4
2020-03-23,67007,BISENTI,TE,1,6
2020-03-23,67011,CASTELLALTO,TE,2,6
2020-03-23,67013,CASTIGLIONE MESSER RAIMONDO,TE,32,9
2020-03-23,67014,CASTILENTI,TE,11,6
2020-03-23,67015,CELLINO ATTANASIO,TE,3,2
2020-03-23,67016,CERMIGNANO,TE,2,2
2020-03-23,67019,COLONNELLA,TE,1,1
2020-03-23,67021,CORROPOLI,TE,1,2
2020-03-23,67025,GIULIANOVA,TE,3,48
2020-03-23,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,1,4
2020-03-23,67027,MONTEFINO,TE,8,16
2020-03-23,67028,MONTORIO AL VOMANO,TE,1,1
2020-03-23,67030,MOSCIANO SANT'ANGELO,TE,2,7
2020-03-23,67031,NERETO,TE,1,6
2020-03-23,67032,NOTARESCO,TE,9,7
2020-03-23,67035,PINETO,TE,10,30
2020-03-23,67037,ROSETO DEGLI ABRUZZI,TE,4,27
2020-03-23,67038,SANT'EGIDIO ALLA VIBRATA,TE,1,6
2020-03-23,67040,SILVI,TE,3,15
2020-03-23,67041,TERAMO,TE,47,153
2020-03-23,67043,TORRICELLA SICURA,TE,1,4
2020-03-23,67045,TOSSICIA,TE,1,0
2020-03-23,67046,VALLE CASTELLANA,TE,1,0
2020-03-23,67008,CAMPLI,TE,0,3
2020-03-23,67017,CIVITELLA DEL TRONTO,TE,0,1
2020-03-23,67018,COLLEDARA,TE,0,2
2020-03-23,67022,CORTINO,TE,0,1
2020-03-23,67047,MARTINSICURO,TE,0,3
2020-03-23,67029,MORRO D'ORO,TE,0,3
2020-03-23,67033,PENNA SANT'ANDREA,TE,0,1
2020-03-23,67036,ROCCA SANTA MARIA,TE,0,1
2020-03-23,67039,SANT'OMERO,TE,0,1
2020-03-23,67044,TORTORETO,TE,0,3
