AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-05-24,67001,ALBA ADRIATICA,TE,18,393
2020-05-24,67003,ARSITA,TE,5,84
2020-05-24,67004,ATRI,TE,86,1384
2020-05-24,67005,BASCIANO,TE,3,117
2020-05-24,67006,BELLANTE,TE,10,336
2020-05-24,67007,BISENTI,TE,15,249
2020-05-24,67008,CAMPLI,TE,8,431
2020-05-24,67009,CANZANO,TE,2,66
2020-05-24,67011,CASTELLALTO,TE,6,371
2020-05-24,67012,CASTELLI,TE,2,45
2020-05-24,67013,CASTIGLIONE MESSER RAIMONDO,TE,83,668
2020-05-24,67014,CASTILENTI,TE,59,414
2020-05-24,67015,CELLINO ATTANASIO,TE,13,133
2020-05-24,67016,CERMIGNANO,TE,12,89
2020-05-24,67017,CIVITELLA DEL TRONTO,TE,1,278
2020-05-24,67018,COLLEDARA,TE,1,102
2020-05-24,67019,COLONNELLA,TE,18,64
2020-05-24,67021,CORROPOLI,TE,1,151
2020-05-24,67025,GIULIANOVA,TE,31,1458
2020-05-24,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,299
2020-05-24,67047,MARTINSICURO,TE,9,357
2020-05-24,67027,MONTEFINO,TE,25,173
2020-05-24,67028,MONTORIO AL VOMANO,TE,9,504
2020-05-24,67029,MORRO D'ORO,TE,1,118
2020-05-24,67030,MOSCIANO SANT'ANGELO,TE,5,412
2020-05-24,67031,NERETO,TE,8,320
2020-05-24,67032,NOTARESCO,TE,14,309
2020-05-24,67033,PENNA SANT'ANDREA,TE,7,71
2020-05-24,67035,PINETO,TE,60,1011
2020-05-24,67037,ROSETO DEGLI ABRUZZI,TE,29,920
2020-05-24,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,301
2020-05-24,67039,SANT'OMERO,TE,1,358
2020-05-24,67040,SILVI,TE,15,674
2020-05-24,67041,TERAMO,TE,181,5746
2020-05-24,67043,TORRICELLA SICURA,TE,19,219
2020-05-24,67044,TORTORETO,TE,2,468
2020-05-24,67045,TOSSICIA,TE,2,64
2020-05-24,67046,VALLE CASTELLANA,TE,3,27
2020-05-24,67002,ANCARANO,TE,0,64
2020-05-24,67010,CASTEL CASTAGNA,TE,0,18
2020-05-24,67020,CONTROGUERRA,TE,0,56
2020-05-24,67022,CORTINO,TE,0,29
2020-05-24,67023,CROGNALETO,TE,0,39
2020-05-24,67024,FANO ADRIANO,TE,0,7
2020-05-24,67034,PIETRACAMELA,TE,0,12
2020-05-24,67036,ROCCA SANTA MARIA,TE,0,23
2020-05-24,67042,TORANO NUOVO,TE,0,46
