AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-05-27,67001,ALBA ADRIATICA,TE,19,417
2020-05-27,67003,ARSITA,TE,5,86
2020-05-27,67004,ATRI,TE,86,1457
2020-05-27,67005,BASCIANO,TE,3,126
2020-05-27,67006,BELLANTE,TE,10,353
2020-05-27,67007,BISENTI,TE,15,265
2020-05-27,67008,CAMPLI,TE,8,457
2020-05-27,67009,CANZANO,TE,2,72
2020-05-27,67011,CASTELLALTO,TE,6,420
2020-05-27,67012,CASTELLI,TE,2,46
2020-05-27,67013,CASTIGLIONE MESSER RAIMONDO,TE,83,701
2020-05-27,67014,CASTILENTI,TE,60,429
2020-05-27,67015,CELLINO ATTANASIO,TE,13,140
2020-05-27,67016,CERMIGNANO,TE,12,93
2020-05-27,67017,CIVITELLA DEL TRONTO,TE,1,285
2020-05-27,67018,COLLEDARA,TE,1,106
2020-05-27,67019,COLONNELLA,TE,18,73
2020-05-27,67021,CORROPOLI,TE,1,160
2020-05-27,67025,GIULIANOVA,TE,31,1623
2020-05-27,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,313
2020-05-27,67047,MARTINSICURO,TE,9,373
2020-05-27,67027,MONTEFINO,TE,25,179
2020-05-27,67028,MONTORIO AL VOMANO,TE,9,546
2020-05-27,67029,MORRO D'ORO,TE,1,134
2020-05-27,67030,MOSCIANO SANT'ANGELO,TE,5,436
2020-05-27,67031,NERETO,TE,8,340
2020-05-27,67032,NOTARESCO,TE,14,340
2020-05-27,67033,PENNA SANT'ANDREA,TE,7,75
2020-05-27,67035,PINETO,TE,60,1065
2020-05-27,67037,ROSETO DEGLI ABRUZZI,TE,29,1021
2020-05-27,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,323
2020-05-27,67039,SANT'OMERO,TE,1,382
2020-05-27,67040,SILVI,TE,15,694
2020-05-27,67041,TERAMO,TE,181,6107
2020-05-27,67043,TORRICELLA SICURA,TE,19,236
2020-05-27,67044,TORTORETO,TE,2,487
2020-05-27,67045,TOSSICIA,TE,2,72
2020-05-27,67046,VALLE CASTELLANA,TE,3,29
2020-05-27,67002,ANCARANO,TE,0,70
2020-05-27,67010,CASTEL CASTAGNA,TE,0,20
2020-05-27,67020,CONTROGUERRA,TE,0,60
2020-05-27,67022,CORTINO,TE,0,32
2020-05-27,67023,CROGNALETO,TE,0,47
2020-05-27,67024,FANO ADRIANO,TE,0,9
2020-05-27,67034,PIETRACAMELA,TE,0,12
2020-05-27,67036,ROCCA SANTA MARIA,TE,0,24
2020-05-27,67042,TORANO NUOVO,TE,0,50
