AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-04-08,67001,ALBA ADRIATICA,TE,594,4434
2021-04-08,67002,ANCARANO,TE,134,525
2021-04-08,67003,ARSITA,TE,64,400
2021-04-08,67004,ATRI,TE,746,8138
2021-04-08,67005,BASCIANO,TE,222,1430
2021-04-08,67006,BELLANTE,TE,490,3528
2021-04-08,67007,BISENTI,TE,160,1114
2021-04-08,67008,CAMPLI,TE,571,3991
2021-04-08,67009,CANZANO,TE,144,1023
2021-04-08,67010,CASTEL CASTAGNA,TE,55,190
2021-04-08,67011,CASTELLALTO,TE,652,4197
2021-04-08,67012,CASTELLI,TE,84,500
2021-04-08,67013,CASTIGLIONE MESSER RAIMONDO,TE,129,1284
2021-04-08,67014,CASTILENTI,TE,163,933
2021-04-08,67015,CELLINO ATTANASIO,TE,208,1075
2021-04-08,67016,CERMIGNANO,TE,211,978
2021-04-08,67017,CIVITELLA DEL TRONTO,TE,503,2665
2021-04-08,67018,COLLEDARA,TE,130,1007
2021-04-08,67019,COLONNELLA,TE,319,1022
2021-04-08,67020,CONTROGUERRA,TE,105,801
2021-04-08,67021,CORROPOLI,TE,237,1896
2021-04-08,67022,CORTINO,TE,42,292
2021-04-08,67023,CROGNALETO,TE,210,1005
2021-04-08,67024,FANO ADRIANO,TE,15,134
2021-04-08,67025,GIULIANOVA,TE,1887,13682
2021-04-08,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,474,2816
2021-04-08,67047,MARTINSICURO,TE,1109,5064
2021-04-08,67027,MONTEFINO,TE,76,525
2021-04-08,67028,MONTORIO AL VOMANO,TE,1029,5738
2021-04-08,67029,MORRO D'ORO,TE,375,1701
2021-04-08,67030,MOSCIANO SANT'ANGELO,TE,635,4516
2021-04-08,67031,NERETO,TE,413,3216
2021-04-08,67032,NOTARESCO,TE,504,3035
2021-04-08,67033,PENNA SANT'ANDREA,TE,106,824
2021-04-08,67034,PIETRACAMELA,TE,3,78
2021-04-08,67035,PINETO,TE,1002,7376
2021-04-08,67036,ROCCA SANTA MARIA,TE,60,430
2021-04-08,67037,ROSETO DEGLI ABRUZZI,TE,1545,10880
2021-04-08,67038,SANT'EGIDIO ALLA VIBRATA,TE,551,3154
2021-04-08,67039,SANT'OMERO,TE,338,3134
2021-04-08,67040,SILVI,TE,899,6164
2021-04-08,67041,TERAMO,TE,4045,45769
2021-04-08,67042,TORANO NUOVO,TE,100,721
2021-04-08,67043,TORRICELLA SICURA,TE,244,1915
2021-04-08,67044,TORTORETO,TE,660,4864
2021-04-08,67045,TOSSICIA,TE,104,735
2021-04-08,67046,VALLE CASTELLANA,TE,59,236
