AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-11-06,67001,ALBA ADRIATICA,TE,110,1757
2020-11-06,67002,ANCARANO,TE,5,223
2020-11-06,67003,ARSITA,TE,14,215
2020-11-06,67004,ATRI,TE,222,4019
2020-11-06,67005,BASCIANO,TE,15,508
2020-11-06,67006,BELLANTE,TE,106,1578
2020-11-06,67007,BISENTI,TE,89,673
2020-11-06,67008,CAMPLI,TE,51,1735
2020-11-06,67009,CANZANO,TE,16,306
2020-11-06,67010,CASTEL CASTAGNA,TE,6,71
2020-11-06,67011,CASTELLALTO,TE,71,1712
2020-11-06,67012,CASTELLI,TE,38,261
2020-11-06,67013,CASTIGLIONE MESSER RAIMONDO,TE,102,987
2020-11-06,67014,CASTILENTI,TE,70,636
2020-11-06,67015,CELLINO ATTANASIO,TE,32,456
2020-11-06,67016,CERMIGNANO,TE,20,349
2020-11-06,67017,CIVITELLA DEL TRONTO,TE,63,1086
2020-11-06,67018,COLLEDARA,TE,44,423
2020-11-06,67019,COLONNELLA,TE,74,402
2020-11-06,67020,CONTROGUERRA,TE,32,331
2020-11-06,67021,CORROPOLI,TE,38,745
2020-11-06,67022,CORTINO,TE,3,130
2020-11-06,67023,CROGNALETO,TE,107,476
2020-11-06,67024,FANO ADRIANO,TE,6,44
2020-11-06,67025,GIULIANOVA,TE,328,5888
2020-11-06,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,245,1348
2020-11-06,67047,MARTINSICURO,TE,163,1793
2020-11-06,67027,MONTEFINO,TE,35,302
2020-11-06,67028,MONTORIO AL VOMANO,TE,364,2556
2020-11-06,67029,MORRO D'ORO,TE,16,556
2020-11-06,67030,MOSCIANO SANT'ANGELO,TE,63,1775
2020-11-06,67031,NERETO,TE,53,1259
2020-11-06,67032,NOTARESCO,TE,52,1243
2020-11-06,67033,PENNA SANT'ANDREA,TE,18,307
2020-11-06,67034,PIETRACAMELA,TE,2,46
2020-11-06,67035,PINETO,TE,225,3261
2020-11-06,67036,ROCCA SANTA MARIA,TE,26,245
2020-11-06,67037,ROSETO DEGLI ABRUZZI,TE,169,3995
2020-11-06,67038,SANT'EGIDIO ALLA VIBRATA,TE,121,1348
2020-11-06,67039,SANT'OMERO,TE,61,1471
2020-11-06,67040,SILVI,TE,138,2365
2020-11-06,67041,TERAMO,TE,773,20390
2020-11-06,67042,TORANO NUOVO,TE,38,329
2020-11-06,67043,TORRICELLA SICURA,TE,57,776
2020-11-06,67044,TORTORETO,TE,91,1695
2020-11-06,67045,TOSSICIA,TE,33,345
2020-11-06,67046,VALLE CASTELLANA,TE,13,99
