AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-03-25,67001,ALBA ADRIATICA,TE,4,11
2020-03-25,67003,ARSITA,TE,2,1
2020-03-25,67004,ATRI,TE,35,127
2020-03-25,67005,BASCIANO,TE,1,6
2020-03-25,67006,BELLANTE,TE,3,10
2020-03-25,67007,BISENTI,TE,1,7
2020-03-25,67008,CAMPLI,TE,1,14
2020-03-25,67011,CASTELLALTO,TE,3,11
2020-03-25,67013,CASTIGLIONE MESSER RAIMONDO,TE,43,16
2020-03-25,67014,CASTILENTI,TE,12,8
2020-03-25,67015,CELLINO ATTANASIO,TE,6,6
2020-03-25,67016,CERMIGNANO,TE,4,4
2020-03-25,67019,COLONNELLA,TE,2,3
2020-03-25,67021,CORROPOLI,TE,1,2
2020-03-25,67025,GIULIANOVA,TE,5,57
2020-03-25,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,2,5
2020-03-25,67027,MONTEFINO,TE,8,16
2020-03-25,67028,MONTORIO AL VOMANO,TE,2,11
2020-03-25,67030,MOSCIANO SANT'ANGELO,TE,2,12
2020-03-25,67031,NERETO,TE,3,6
2020-03-25,67032,NOTARESCO,TE,10,8
2020-03-25,67035,PINETO,TE,33,48
2020-03-25,67037,ROSETO DEGLI ABRUZZI,TE,5,47
2020-03-25,67038,SANT'EGIDIO ALLA VIBRATA,TE,1,7
2020-03-25,67040,SILVI,TE,5,19
2020-03-25,67041,TERAMO,TE,58,309
2020-03-25,67043,TORRICELLA SICURA,TE,2,7
2020-03-25,67044,TORTORETO,TE,1,8
2020-03-25,67045,TOSSICIA,TE,1,1
2020-03-25,67046,VALLE CASTELLANA,TE,1,0
2020-03-25,67009,CANZANO,TE,0,3
2020-03-25,67010,CASTEL CASTAGNA,TE,0,1
2020-03-25,67012,CASTELLI,TE,0,1
2020-03-25,67017,CIVITELLA DEL TRONTO,TE,0,1
2020-03-25,67018,COLLEDARA,TE,0,2
2020-03-25,67022,CORTINO,TE,0,1
2020-03-25,67023,CROGNALETO,TE,0,1
2020-03-25,67047,MARTINSICURO,TE,0,5
2020-03-25,67029,MORRO D'ORO,TE,0,4
2020-03-25,67033,PENNA SANT'ANDREA,TE,0,3
2020-03-25,67036,ROCCA SANTA MARIA,TE,0,1
2020-03-25,67039,SANT'OMERO,TE,0,3
