AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-05-21,67001,ALBA ADRIATICA,TE,752,5468
2021-05-21,67002,ANCARANO,TE,176,755
2021-05-21,67003,ARSITA,TE,67,415
2021-05-21,67004,ATRI,TE,798,8586
2021-05-21,67005,BASCIANO,TE,260,1652
2021-05-21,67006,BELLANTE,TE,533,3998
2021-05-21,67007,BISENTI,TE,175,1193
2021-05-21,67008,CAMPLI,TE,678,4751
2021-05-21,67009,CANZANO,TE,182,1286
2021-05-21,67010,CASTEL CASTAGNA,TE,57,209
2021-05-21,67011,CASTELLALTO,TE,730,4846
2021-05-21,67012,CASTELLI,TE,97,564
2021-05-21,67013,CASTIGLIONE MESSER RAIMONDO,TE,136,1348
2021-05-21,67014,CASTILENTI,TE,165,955
2021-05-21,67015,CELLINO ATTANASIO,TE,212,1167
2021-05-21,67016,CERMIGNANO,TE,213,1071
2021-05-21,67017,CIVITELLA DEL TRONTO,TE,544,3212
2021-05-21,67018,COLLEDARA,TE,141,1125
2021-05-21,67019,COLONNELLA,TE,369,1326
2021-05-21,67020,CONTROGUERRA,TE,132,1120
2021-05-21,67021,CORROPOLI,TE,299,2346
2021-05-21,67022,CORTINO,TE,42,320
2021-05-21,67023,CROGNALETO,TE,215,1064
2021-05-21,67024,FANO ADRIANO,TE,15,158
2021-05-21,67025,GIULIANOVA,TE,2139,15679
2021-05-21,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,491,3082
2021-05-21,67047,MARTINSICURO,TE,1351,6492
2021-05-21,67027,MONTEFINO,TE,82,568
2021-05-21,67028,MONTORIO AL VOMANO,TE,1075,6302
2021-05-21,67029,MORRO D'ORO,TE,417,1948
2021-05-21,67030,MOSCIANO SANT'ANGELO,TE,715,5466
2021-05-21,67031,NERETO,TE,472,3780
2021-05-21,67032,NOTARESCO,TE,557,3437
2021-05-21,67033,PENNA SANT'ANDREA,TE,125,960
2021-05-21,67034,PIETRACAMELA,TE,3,87
2021-05-21,67035,PINETO,TE,1040,7836
2021-05-21,67036,ROCCA SANTA MARIA,TE,70,489
2021-05-21,67037,ROSETO DEGLI ABRUZZI,TE,1707,12429
2021-05-21,67038,SANT'EGIDIO ALLA VIBRATA,TE,727,4341
2021-05-21,67039,SANT'OMERO,TE,392,3686
2021-05-21,67040,SILVI,TE,971,6606
2021-05-21,67041,TERAMO,TE,4454,52325
2021-05-21,67042,TORANO NUOVO,TE,120,875
2021-05-21,67043,TORRICELLA SICURA,TE,289,2333
2021-05-21,67044,TORTORETO,TE,812,6183
2021-05-21,67045,TOSSICIA,TE,114,840
2021-05-21,67046,VALLE CASTELLANA,TE,73,305
