AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-03-18,67001,ALBA ADRIATICA,TE,489,4051
2021-03-18,67002,ANCARANO,TE,124,487
2021-03-18,67003,ARSITA,TE,60,389
2021-03-18,67004,ATRI,TE,720,8011
2021-03-18,67005,BASCIANO,TE,211,1370
2021-03-18,67006,BELLANTE,TE,421,3236
2021-03-18,67007,BISENTI,TE,153,1088
2021-03-18,67008,CAMPLI,TE,492,3757
2021-03-18,67009,CANZANO,TE,129,886
2021-03-18,67010,CASTEL CASTAGNA,TE,53,185
2021-03-18,67011,CASTELLALTO,TE,625,4037
2021-03-18,67012,CASTELLI,TE,84,487
2021-03-18,67013,CASTIGLIONE MESSER RAIMONDO,TE,127,1268
2021-03-18,67014,CASTILENTI,TE,155,920
2021-03-18,67015,CELLINO ATTANASIO,TE,205,1044
2021-03-18,67016,CERMIGNANO,TE,210,955
2021-03-18,67017,CIVITELLA DEL TRONTO,TE,476,2462
2021-03-18,67018,COLLEDARA,TE,126,956
2021-03-18,67019,COLONNELLA,TE,250,874
2021-03-18,67020,CONTROGUERRA,TE,98,746
2021-03-18,67021,CORROPOLI,TE,196,1750
2021-03-18,67022,CORTINO,TE,42,280
2021-03-18,67023,CROGNALETO,TE,209,963
2021-03-18,67024,FANO ADRIANO,TE,13,127
2021-03-18,67025,GIULIANOVA,TE,1775,13096
2021-03-18,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,468,2738
2021-03-18,67047,MARTINSICURO,TE,935,4523
2021-03-18,67027,MONTEFINO,TE,75,516
2021-03-18,67028,MONTORIO AL VOMANO,TE,999,5548
2021-03-18,67029,MORRO D'ORO,TE,331,1543
2021-03-18,67030,MOSCIANO SANT'ANGELO,TE,573,4130
2021-03-18,67031,NERETO,TE,307,2680
2021-03-18,67032,NOTARESCO,TE,464,2858
2021-03-18,67033,PENNA SANT'ANDREA,TE,99,791
2021-03-18,67034,PIETRACAMELA,TE,3,76
2021-03-18,67035,PINETO,TE,970,7108
2021-03-18,67036,ROCCA SANTA MARIA,TE,58,405
2021-03-18,67037,ROSETO DEGLI ABRUZZI,TE,1416,10160
2021-03-18,67038,SANT'EGIDIO ALLA VIBRATA,TE,445,2850
2021-03-18,67039,SANT'OMERO,TE,275,2865
2021-03-18,67040,SILVI,TE,827,5890
2021-03-18,67041,TERAMO,TE,3780,43669
2021-03-18,67042,TORANO NUOVO,TE,91,658
2021-03-18,67043,TORRICELLA SICURA,TE,220,1813
2021-03-18,67044,TORTORETO,TE,590,4465
2021-03-18,67045,TOSSICIA,TE,104,715
2021-03-18,67046,VALLE CASTELLANA,TE,36,175
