AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-03-30,67001,ALBA ADRIATICA,TE,4,31
2020-03-30,67003,ARSITA,TE,2,4
2020-03-30,67004,ATRI,TE,45,197
2020-03-30,67005,BASCIANO,TE,2,16
2020-03-30,67006,BELLANTE,TE,3,39
2020-03-30,67007,BISENTI,TE,3,19
2020-03-30,67008,CAMPLI,TE,3,54
2020-03-30,67009,CANZANO,TE,1,6
2020-03-30,67011,CASTELLALTO,TE,4,37
2020-03-30,67012,CASTELLI,TE,1,1
2020-03-30,67013,CASTIGLIONE MESSER RAIMONDO,TE,47,25
2020-03-30,67014,CASTILENTI,TE,24,34
2020-03-30,67015,CELLINO ATTANASIO,TE,6,11
2020-03-30,67016,CERMIGNANO,TE,5,10
2020-03-30,67017,CIVITELLA DEL TRONTO,TE,1,9
2020-03-30,67019,COLONNELLA,TE,2,5
2020-03-30,67021,CORROPOLI,TE,1,14
2020-03-30,67025,GIULIANOVA,TE,8,116
2020-03-30,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,5,80
2020-03-30,67027,MONTEFINO,TE,10,26
2020-03-30,67028,MONTORIO AL VOMANO,TE,3,43
2020-03-30,67030,MOSCIANO SANT'ANGELO,TE,2,46
2020-03-30,67031,NERETO,TE,4,42
2020-03-30,67032,NOTARESCO,TE,13,27
2020-03-30,67035,PINETO,TE,38,98
2020-03-30,67037,ROSETO DEGLI ABRUZZI,TE,9,105
2020-03-30,67038,SANT'EGIDIO ALLA VIBRATA,TE,2,28
2020-03-30,67040,SILVI,TE,9,38
2020-03-30,67041,TERAMO,TE,77,847
2020-03-30,67043,TORRICELLA SICURA,TE,6,28
2020-03-30,67044,TORTORETO,TE,1,45
2020-03-30,67045,TOSSICIA,TE,1,4
2020-03-30,67046,VALLE CASTELLANA,TE,2,2
2020-03-30,67002,ANCARANO,TE,0,2
2020-03-30,67010,CASTEL CASTAGNA,TE,0,2
2020-03-30,67018,COLLEDARA,TE,0,9
2020-03-30,67020,CONTROGUERRA,TE,0,3
2020-03-30,67022,CORTINO,TE,0,4
2020-03-30,67023,CROGNALETO,TE,0,1
2020-03-30,67024,FANO ADRIANO,TE,0,1
2020-03-30,67047,MARTINSICURO,TE,0,15
2020-03-30,67029,MORRO D'ORO,TE,0,9
2020-03-30,67033,PENNA SANT'ANDREA,TE,0,7
2020-03-30,67034,PIETRACAMELA,TE,0,2
2020-03-30,67036,ROCCA SANTA MARIA,TE,0,3
2020-03-30,67039,SANT'OMERO,TE,0,34
2020-03-30,67042,TORANO NUOVO,TE,0,3
