AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-29,67001,ALBA ADRIATICA,TE,82,1613
2020-10-29,67002,ANCARANO,TE,3,203
2020-10-29,67003,ARSITA,TE,13,165
2020-10-29,67004,ATRI,TE,157,3772
2020-10-29,67005,BASCIANO,TE,9,460
2020-10-29,67006,BELLANTE,TE,78,1425
2020-10-29,67007,BISENTI,TE,84,637
2020-10-29,67008,CAMPLI,TE,33,1604
2020-10-29,67009,CANZANO,TE,8,288
2020-10-29,67010,CASTEL CASTAGNA,TE,2,62
2020-10-29,67011,CASTELLALTO,TE,44,1622
2020-10-29,67012,CASTELLI,TE,21,181
2020-10-29,67013,CASTIGLIONE MESSER RAIMONDO,TE,100,964
2020-10-29,67014,CASTILENTI,TE,65,604
2020-10-29,67015,CELLINO ATTANASIO,TE,20,426
2020-10-29,67016,CERMIGNANO,TE,12,314
2020-10-29,67017,CIVITELLA DEL TRONTO,TE,59,1042
2020-10-29,67018,COLLEDARA,TE,24,383
2020-10-29,67019,COLONNELLA,TE,67,378
2020-10-29,67020,CONTROGUERRA,TE,27,309
2020-10-29,67021,CORROPOLI,TE,17,688
2020-10-29,67022,CORTINO,TE,2,119
2020-10-29,67023,CROGNALETO,TE,42,283
2020-10-29,67025,GIULIANOVA,TE,219,5529
2020-10-29,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,173,1063
2020-10-29,67047,MARTINSICURO,TE,99,1657
2020-10-29,67027,MONTEFINO,TE,29,290
2020-10-29,67028,MONTORIO AL VOMANO,TE,187,2139
2020-10-29,67029,MORRO D'ORO,TE,1,503
2020-10-29,67030,MOSCIANO SANT'ANGELO,TE,39,1666
2020-10-29,67031,NERETO,TE,48,1191
2020-10-29,67032,NOTARESCO,TE,36,1148
2020-10-29,67033,PENNA SANT'ANDREA,TE,13,289
2020-10-29,67034,PIETRACAMELA,TE,1,44
2020-10-29,67035,PINETO,TE,158,3054
2020-10-29,67036,ROCCA SANTA MARIA,TE,25,237
2020-10-29,67037,ROSETO DEGLI ABRUZZI,TE,84,3586
2020-10-29,67038,SANT'EGIDIO ALLA VIBRATA,TE,91,1195
2020-10-29,67039,SANT'OMERO,TE,40,1399
2020-10-29,67040,SILVI,TE,99,2239
2020-10-29,67041,TERAMO,TE,530,18967
2020-10-29,67042,TORANO NUOVO,TE,33,301
2020-10-29,67043,TORRICELLA SICURA,TE,46,704
2020-10-29,67044,TORTORETO,TE,48,1572
2020-10-29,67045,TOSSICIA,TE,19,304
2020-10-29,67046,VALLE CASTELLANA,TE,6,67
2020-10-29,67024,FANO ADRIANO,TE,0,40
