AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-05-31,67001,ALBA ADRIATICA,TE,761,5508
2021-05-31,67002,ANCARANO,TE,183,765
2021-05-31,67003,ARSITA,TE,67,415
2021-05-31,67004,ATRI,TE,800,8605
2021-05-31,67005,BASCIANO,TE,261,1657
2021-05-31,67006,BELLANTE,TE,535,4014
2021-05-31,67007,BISENTI,TE,175,1193
2021-05-31,67008,CAMPLI,TE,680,4780
2021-05-31,67009,CANZANO,TE,182,1293
2021-05-31,67010,CASTEL CASTAGNA,TE,57,210
2021-05-31,67011,CASTELLALTO,TE,740,4878
2021-05-31,67012,CASTELLI,TE,100,565
2021-05-31,67013,CASTIGLIONE MESSER RAIMONDO,TE,136,1349
2021-05-31,67014,CASTILENTI,TE,165,957
2021-05-31,67015,CELLINO ATTANASIO,TE,218,1174
2021-05-31,67016,CERMIGNANO,TE,213,1071
2021-05-31,67017,CIVITELLA DEL TRONTO,TE,544,3230
2021-05-31,67018,COLLEDARA,TE,141,1128
2021-05-31,67019,COLONNELLA,TE,375,1337
2021-05-31,67020,CONTROGUERRA,TE,133,1122
2021-05-31,67021,CORROPOLI,TE,302,2359
2021-05-31,67022,CORTINO,TE,42,323
2021-05-31,67023,CROGNALETO,TE,217,1069
2021-05-31,67024,FANO ADRIANO,TE,15,161
2021-05-31,67025,GIULIANOVA,TE,2141,15751
2021-05-31,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,491,3090
2021-05-31,67047,MARTINSICURO,TE,1369,6541
2021-05-31,67027,MONTEFINO,TE,82,569
2021-05-31,67028,MONTORIO AL VOMANO,TE,1081,6353
2021-05-31,67029,MORRO D'ORO,TE,417,1958
2021-05-31,67030,MOSCIANO SANT'ANGELO,TE,716,5491
2021-05-31,67031,NERETO,TE,472,3792
2021-05-31,67032,NOTARESCO,TE,557,3447
2021-05-31,67033,PENNA SANT'ANDREA,TE,125,966
2021-05-31,67034,PIETRACAMELA,TE,3,87
2021-05-31,67035,PINETO,TE,1039,7848
2021-05-31,67036,ROCCA SANTA MARIA,TE,70,490
2021-05-31,67037,ROSETO DEGLI ABRUZZI,TE,1711,12494
2021-05-31,67038,SANT'EGIDIO ALLA VIBRATA,TE,756,4452
2021-05-31,67039,SANT'OMERO,TE,393,3721
2021-05-31,67040,SILVI,TE,976,6619
2021-05-31,67041,TERAMO,TE,4476,52706
2021-05-31,67042,TORANO NUOVO,TE,121,884
2021-05-31,67043,TORRICELLA SICURA,TE,289,2341
2021-05-31,67044,TORTORETO,TE,818,6209
2021-05-31,67045,TOSSICIA,TE,115,845
2021-05-31,67046,VALLE CASTELLANA,TE,73,305
