AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-01,67001,ALBA ADRIATICA,TE,33,1210
2020-10-01,67003,ARSITA,TE,5,130
2020-10-01,67004,ATRI,TE,87,2987
2020-10-01,67005,BASCIANO,TE,3,352
2020-10-01,67006,BELLANTE,TE,15,958
2020-10-01,67007,BISENTI,TE,15,487
2020-10-01,67008,CAMPLI,TE,8,1231
2020-10-01,67009,CANZANO,TE,2,214
2020-10-01,67011,CASTELLALTO,TE,14,1219
2020-10-01,67012,CASTELLI,TE,2,115
2020-10-01,67013,CASTIGLIONE MESSER RAIMONDO,TE,89,886
2020-10-01,67014,CASTILENTI,TE,62,564
2020-10-01,67015,CELLINO ATTANASIO,TE,16,343
2020-10-01,67016,CERMIGNANO,TE,11,263
2020-10-01,67017,CIVITELLA DEL TRONTO,TE,46,775
2020-10-01,67018,COLLEDARA,TE,1,253
2020-10-01,67019,COLONNELLA,TE,33,252
2020-10-01,67020,CONTROGUERRA,TE,5,254
2020-10-01,67021,CORROPOLI,TE,8,511
2020-10-01,67022,CORTINO,TE,1,83
2020-10-01,67025,GIULIANOVA,TE,68,4325
2020-10-01,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,8,687
2020-10-01,67047,MARTINSICURO,TE,38,1274
2020-10-01,67027,MONTEFINO,TE,25,260
2020-10-01,67028,MONTORIO AL VOMANO,TE,9,1339
2020-10-01,67029,MORRO D'ORO,TE,1,403
2020-10-01,67030,MOSCIANO SANT'ANGELO,TE,10,1238
2020-10-01,67031,NERETO,TE,16,909
2020-10-01,67032,NOTARESCO,TE,18,896
2020-10-01,67033,PENNA SANT'ANDREA,TE,9,203
2020-10-01,67034,PIETRACAMELA,TE,1,33
2020-10-01,67035,PINETO,TE,69,2352
2020-10-01,67036,ROCCA SANTA MARIA,TE,13,124
2020-10-01,67037,ROSETO DEGLI ABRUZZI,TE,32,2824
2020-10-01,67038,SANT'EGIDIO ALLA VIBRATA,TE,15,858
2020-10-01,67039,SANT'OMERO,TE,4,1071
2020-10-01,67040,SILVI,TE,29,1720
2020-10-01,67041,TERAMO,TE,216,14094
2020-10-01,67042,TORANO NUOVO,TE,9,191
2020-10-01,67043,TORRICELLA SICURA,TE,19,525
2020-10-01,67044,TORTORETO,TE,12,1205
2020-10-01,67045,TOSSICIA,TE,2,166
2020-10-01,67046,VALLE CASTELLANA,TE,3,49
2020-10-01,67002,ANCARANO,TE,0,156
2020-10-01,67010,CASTEL CASTAGNA,TE,0,46
2020-10-01,67023,CROGNALETO,TE,0,164
2020-10-01,67024,FANO ADRIANO,TE,0,33
