AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-05-30,67001,ALBA ADRIATICA,TE,19,456
2020-05-30,67003,ARSITA,TE,5,91
2020-05-30,67004,ATRI,TE,86,1496
2020-05-30,67005,BASCIANO,TE,3,131
2020-05-30,67006,BELLANTE,TE,10,366
2020-05-30,67007,BISENTI,TE,15,279
2020-05-30,67008,CAMPLI,TE,8,491
2020-05-30,67009,CANZANO,TE,2,78
2020-05-30,67011,CASTELLALTO,TE,6,441
2020-05-30,67012,CASTELLI,TE,2,49
2020-05-30,67013,CASTIGLIONE MESSER RAIMONDO,TE,83,715
2020-05-30,67014,CASTILENTI,TE,60,434
2020-05-30,67015,CELLINO ATTANASIO,TE,13,146
2020-05-30,67016,CERMIGNANO,TE,12,97
2020-05-30,67017,CIVITELLA DEL TRONTO,TE,1,297
2020-05-30,67018,COLLEDARA,TE,1,111
2020-05-30,67019,COLONNELLA,TE,18,81
2020-05-30,67021,CORROPOLI,TE,1,173
2020-05-30,67025,GIULIANOVA,TE,31,1706
2020-05-30,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,334
2020-05-30,67047,MARTINSICURO,TE,9,390
2020-05-30,67027,MONTEFINO,TE,25,183
2020-05-30,67028,MONTORIO AL VOMANO,TE,9,574
2020-05-30,67029,MORRO D'ORO,TE,1,152
2020-05-30,67030,MOSCIANO SANT'ANGELO,TE,3,450
2020-05-30,67031,NERETO,TE,8,420
2020-05-30,67032,NOTARESCO,TE,14,361
2020-05-30,67033,PENNA SANT'ANDREA,TE,7,79
2020-05-30,67035,PINETO,TE,60,1110
2020-05-30,67037,ROSETO DEGLI ABRUZZI,TE,29,1090
2020-05-30,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,338
2020-05-30,67039,SANT'OMERO,TE,1,444
2020-05-30,67040,SILVI,TE,15,710
2020-05-30,67041,TERAMO,TE,184,6391
2020-05-30,67043,TORRICELLA SICURA,TE,19,245
2020-05-30,67044,TORTORETO,TE,2,510
2020-05-30,67045,TOSSICIA,TE,2,72
2020-05-30,67046,VALLE CASTELLANA,TE,3,32
2020-05-30,67002,ANCARANO,TE,0,72
2020-05-30,67010,CASTEL CASTAGNA,TE,0,22
2020-05-30,67020,CONTROGUERRA,TE,0,65
2020-05-30,67022,CORTINO,TE,0,32
2020-05-30,67023,CROGNALETO,TE,0,50
2020-05-30,67024,FANO ADRIANO,TE,0,9
2020-05-30,67034,PIETRACAMELA,TE,0,13
2020-05-30,67036,ROCCA SANTA MARIA,TE,0,25
2020-05-30,67042,TORANO NUOVO,TE,0,56
