AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-02-23,67001,ALBA ADRIATICA,TE,396,3323
2021-02-23,67002,ANCARANO,TE,119,440
2021-02-23,67003,ARSITA,TE,56,358
2021-02-23,67004,ATRI,TE,669,7296
2021-02-23,67005,BASCIANO,TE,198,1278
2021-02-23,67006,BELLANTE,TE,389,2904
2021-02-23,67007,BISENTI,TE,138,1019
2021-02-23,67008,CAMPLI,TE,426,3452
2021-02-23,67009,CANZANO,TE,118,821
2021-02-23,67010,CASTEL CASTAGNA,TE,52,174
2021-02-23,67011,CASTELLALTO,TE,556,3721
2021-02-23,67012,CASTELLI,TE,84,465
2021-02-23,67013,CASTIGLIONE MESSER RAIMONDO,TE,123,1232
2021-02-23,67014,CASTILENTI,TE,144,896
2021-02-23,67015,CELLINO ATTANASIO,TE,199,968
2021-02-23,67016,CERMIGNANO,TE,207,908
2021-02-23,67017,CIVITELLA DEL TRONTO,TE,431,2229
2021-02-23,67018,COLLEDARA,TE,123,905
2021-02-23,67019,COLONNELLA,TE,212,776
2021-02-23,67020,CONTROGUERRA,TE,88,616
2021-02-23,67021,CORROPOLI,TE,171,1471
2021-02-23,67022,CORTINO,TE,40,264
2021-02-23,67023,CROGNALETO,TE,207,923
2021-02-23,67024,FANO ADRIANO,TE,11,115
2021-02-23,67025,GIULIANOVA,TE,1566,11539
2021-02-23,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,462,2643
2021-02-23,67047,MARTINSICURO,TE,772,3628
2021-02-23,67027,MONTEFINO,TE,72,492
2021-02-23,67028,MONTORIO AL VOMANO,TE,971,5225
2021-02-23,67029,MORRO D'ORO,TE,259,1330
2021-02-23,67030,MOSCIANO SANT'ANGELO,TE,501,3667
2021-02-23,67031,NERETO,TE,237,2352
2021-02-23,67032,NOTARESCO,TE,398,2548
2021-02-23,67033,PENNA SANT'ANDREA,TE,94,743
2021-02-23,67034,PIETRACAMELA,TE,3,74
2021-02-23,67035,PINETO,TE,820,6171
2021-02-23,67036,ROCCA SANTA MARIA,TE,58,392
2021-02-23,67037,ROSETO DEGLI ABRUZZI,TE,1169,8459
2021-02-23,67038,SANT'EGIDIO ALLA VIBRATA,TE,385,2573
2021-02-23,67039,SANT'OMERO,TE,239,2588
2021-02-23,67040,SILVI,TE,724,5171
2021-02-23,67041,TERAMO,TE,3440,40230
2021-02-23,67042,TORANO NUOVO,TE,74,556
2021-02-23,67043,TORRICELLA SICURA,TE,199,1705
2021-02-23,67044,TORTORETO,TE,436,3668
2021-02-23,67045,TOSSICIA,TE,104,677
2021-02-23,67046,VALLE CASTELLANA,TE,36,166
