AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-04,67001,ALBA ADRIATICA,TE,20,470
2020-06-04,67003,ARSITA,TE,5,98
2020-06-04,67004,ATRI,TE,86,1551
2020-06-04,67005,BASCIANO,TE,3,145
2020-06-04,67006,BELLANTE,TE,10,407
2020-06-04,67007,BISENTI,TE,15,292
2020-06-04,67008,CAMPLI,TE,8,512
2020-06-04,67009,CANZANO,TE,2,86
2020-06-04,67011,CASTELLALTO,TE,6,476
2020-06-04,67012,CASTELLI,TE,2,51
2020-06-04,67013,CASTIGLIONE MESSER RAIMONDO,TE,84,724
2020-06-04,67014,CASTILENTI,TE,62,445
2020-06-04,67015,CELLINO ATTANASIO,TE,13,155
2020-06-04,67016,CERMIGNANO,TE,10,110
2020-06-04,67017,CIVITELLA DEL TRONTO,TE,1,304
2020-06-04,67018,COLLEDARA,TE,1,123
2020-06-04,67019,COLONNELLA,TE,19,96
2020-06-04,67021,CORROPOLI,TE,1,197
2020-06-04,67025,GIULIANOVA,TE,31,1800
2020-06-04,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,368
2020-06-04,67047,MARTINSICURO,TE,10,448
2020-06-04,67027,MONTEFINO,TE,25,191
2020-06-04,67028,MONTORIO AL VOMANO,TE,9,623
2020-06-04,67029,MORRO D'ORO,TE,1,168
2020-06-04,67030,MOSCIANO SANT'ANGELO,TE,3,490
2020-06-04,67031,NERETO,TE,8,449
2020-06-04,67032,NOTARESCO,TE,14,394
2020-06-04,67033,PENNA SANT'ANDREA,TE,7,90
2020-06-04,67035,PINETO,TE,60,1240
2020-06-04,67037,ROSETO DEGLI ABRUZZI,TE,29,1172
2020-06-04,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,360
2020-06-04,67039,SANT'OMERO,TE,1,486
2020-06-04,67040,SILVI,TE,15,749
2020-06-04,67041,TERAMO,TE,185,6659
2020-06-04,67043,TORRICELLA SICURA,TE,19,258
2020-06-04,67044,TORTORETO,TE,2,544
2020-06-04,67045,TOSSICIA,TE,2,77
2020-06-04,67046,VALLE CASTELLANA,TE,3,32
2020-06-04,67002,ANCARANO,TE,0,74
2020-06-04,67010,CASTEL CASTAGNA,TE,0,24
2020-06-04,67020,CONTROGUERRA,TE,0,81
2020-06-04,67022,CORTINO,TE,0,37
2020-06-04,67023,CROGNALETO,TE,0,55
2020-06-04,67024,FANO ADRIANO,TE,0,10
2020-06-04,67034,PIETRACAMELA,TE,0,15
2020-06-04,67036,ROCCA SANTA MARIA,TE,0,25
2020-06-04,67042,TORANO NUOVO,TE,0,60
