AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-04-14,67001,ALBA ADRIATICA,TE,626,4532
2021-04-14,67002,ANCARANO,TE,142,576
2021-04-14,67003,ARSITA,TE,65,404
2021-04-14,67004,ATRI,TE,764,8178
2021-04-14,67005,BASCIANO,TE,225,1446
2021-04-14,67006,BELLANTE,TE,504,3586
2021-04-14,67007,BISENTI,TE,161,1129
2021-04-14,67008,CAMPLI,TE,596,4080
2021-04-14,67009,CANZANO,TE,146,1110
2021-04-14,67010,CASTEL CASTAGNA,TE,57,190
2021-04-14,67011,CASTELLALTO,TE,667,4284
2021-04-14,67012,CASTELLI,TE,84,503
2021-04-14,67013,CASTIGLIONE MESSER RAIMONDO,TE,130,1286
2021-04-14,67014,CASTILENTI,TE,164,936
2021-04-14,67015,CELLINO ATTANASIO,TE,209,1082
2021-04-14,67016,CERMIGNANO,TE,211,993
2021-04-14,67017,CIVITELLA DEL TRONTO,TE,508,2712
2021-04-14,67018,COLLEDARA,TE,131,1018
2021-04-14,67019,COLONNELLA,TE,333,1082
2021-04-14,67020,CONTROGUERRA,TE,115,818
2021-04-14,67021,CORROPOLI,TE,251,1931
2021-04-14,67022,CORTINO,TE,42,293
2021-04-14,67023,CROGNALETO,TE,210,1013
2021-04-14,67024,FANO ADRIANO,TE,15,137
2021-04-14,67025,GIULIANOVA,TE,1932,13907
2021-04-14,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,475,2841
2021-04-14,67047,MARTINSICURO,TE,1157,5288
2021-04-14,67027,MONTEFINO,TE,76,530
2021-04-14,67028,MONTORIO AL VOMANO,TE,1037,5824
2021-04-14,67029,MORRO D'ORO,TE,387,1740
2021-04-14,67030,MOSCIANO SANT'ANGELO,TE,669,4637
2021-04-14,67031,NERETO,TE,435,3291
2021-04-14,67032,NOTARESCO,TE,511,3076
2021-04-14,67033,PENNA SANT'ANDREA,TE,110,833
2021-04-14,67034,PIETRACAMELA,TE,3,79
2021-04-14,67035,PINETO,TE,1010,7428
2021-04-14,67036,ROCCA SANTA MARIA,TE,60,438
2021-04-14,67037,ROSETO DEGLI ABRUZZI,TE,1563,11026
2021-04-14,67038,SANT'EGIDIO ALLA VIBRATA,TE,577,3337
2021-04-14,67039,SANT'OMERO,TE,350,3205
2021-04-14,67040,SILVI,TE,913,6227
2021-04-14,67041,TERAMO,TE,4112,46292
2021-04-14,67042,TORANO NUOVO,TE,105,742
2021-04-14,67043,TORRICELLA SICURA,TE,247,1940
2021-04-14,67044,TORTORETO,TE,675,5059
2021-04-14,67045,TOSSICIA,TE,104,739
2021-04-14,67046,VALLE CASTELLANA,TE,62,238
