AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-03-05,67001,ALBA ADRIATICA,TE,429,3621
2021-03-05,67002,ANCARANO,TE,121,460
2021-03-05,67003,ARSITA,TE,57,367
2021-03-05,67004,ATRI,TE,702,7807
2021-03-05,67005,BASCIANO,TE,206,1321
2021-03-05,67006,BELLANTE,TE,400,2992
2021-03-05,67007,BISENTI,TE,145,1055
2021-03-05,67008,CAMPLI,TE,460,3598
2021-03-05,67009,CANZANO,TE,125,845
2021-03-05,67010,CASTEL CASTAGNA,TE,53,179
2021-03-05,67011,CASTELLALTO,TE,590,3864
2021-03-05,67012,CASTELLI,TE,84,478
2021-03-05,67013,CASTIGLIONE MESSER RAIMONDO,TE,127,1248
2021-03-05,67014,CASTILENTI,TE,151,911
2021-03-05,67015,CELLINO ATTANASIO,TE,202,1019
2021-03-05,67016,CERMIGNANO,TE,209,934
2021-03-05,67017,CIVITELLA DEL TRONTO,TE,452,2334
2021-03-05,67018,COLLEDARA,TE,124,937
2021-03-05,67019,COLONNELLA,TE,216,805
2021-03-05,67020,CONTROGUERRA,TE,92,666
2021-03-05,67021,CORROPOLI,TE,179,1577
2021-03-05,67022,CORTINO,TE,41,272
2021-03-05,67023,CROGNALETO,TE,208,934
2021-03-05,67024,FANO ADRIANO,TE,12,121
2021-03-05,67025,GIULIANOVA,TE,1662,12241
2021-03-05,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,465,2700
2021-03-05,67047,MARTINSICURO,TE,822,4006
2021-03-05,67027,MONTEFINO,TE,75,510
2021-03-05,67028,MONTORIO AL VOMANO,TE,982,5366
2021-03-05,67029,MORRO D'ORO,TE,284,1415
2021-03-05,67030,MOSCIANO SANT'ANGELO,TE,528,3832
2021-03-05,67031,NERETO,TE,245,2437
2021-03-05,67032,NOTARESCO,TE,424,2666
2021-03-05,67033,PENNA SANT'ANDREA,TE,96,775
2021-03-05,67034,PIETRACAMELA,TE,3,75
2021-03-05,67035,PINETO,TE,898,6662
2021-03-05,67036,ROCCA SANTA MARIA,TE,58,396
2021-03-05,67037,ROSETO DEGLI ABRUZZI,TE,1295,9272
2021-03-05,67038,SANT'EGIDIO ALLA VIBRATA,TE,394,2648
2021-03-05,67039,SANT'OMERO,TE,248,2693
2021-03-05,67040,SILVI,TE,771,5572
2021-03-05,67041,TERAMO,TE,3602,41828
2021-03-05,67042,TORANO NUOVO,TE,85,606
2021-03-05,67043,TORRICELLA SICURA,TE,210,1739
2021-03-05,67044,TORTORETO,TE,512,3872
2021-03-05,67045,TOSSICIA,TE,104,698
2021-03-05,67046,VALLE CASTELLANA,TE,36,170
