AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-04-30,67001,ALBA ADRIATICA,TE,699,5069
2021-04-30,67002,ANCARANO,TE,156,664
2021-04-30,67003,ARSITA,TE,66,411
2021-04-30,67004,ATRI,TE,787,8481
2021-04-30,67005,BASCIANO,TE,250,1573
2021-04-30,67006,BELLANTE,TE,518,3842
2021-04-30,67007,BISENTI,TE,171,1156
2021-04-30,67008,CAMPLI,TE,639,4478
2021-04-30,67009,CANZANO,TE,163,1206
2021-04-30,67010,CASTEL CASTAGNA,TE,57,201
2021-04-30,67011,CASTELLALTO,TE,707,4627
2021-04-30,67012,CASTELLI,TE,86,523
2021-04-30,67013,CASTIGLIONE MESSER RAIMONDO,TE,134,1291
2021-04-30,67014,CASTILENTI,TE,165,944
2021-04-30,67015,CELLINO ATTANASIO,TE,209,1126
2021-04-30,67016,CERMIGNANO,TE,212,1030
2021-04-30,67017,CIVITELLA DEL TRONTO,TE,532,2982
2021-04-30,67018,COLLEDARA,TE,136,1069
2021-04-30,67019,COLONNELLA,TE,351,1194
2021-04-30,67020,CONTROGUERRA,TE,126,949
2021-04-30,67021,CORROPOLI,TE,285,2184
2021-04-30,67022,CORTINO,TE,42,304
2021-04-30,67023,CROGNALETO,TE,213,1038
2021-04-30,67024,FANO ADRIANO,TE,15,147
2021-04-30,67025,GIULIANOVA,TE,2074,15014
2021-04-30,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,489,2948
2021-04-30,67047,MARTINSICURO,TE,1271,5678
2021-04-30,67027,MONTEFINO,TE,78,541
2021-04-30,67028,MONTORIO AL VOMANO,TE,1054,6076
2021-04-30,67029,MORRO D'ORO,TE,405,1869
2021-04-30,67030,MOSCIANO SANT'ANGELO,TE,705,5269
2021-04-30,67031,NERETO,TE,464,3576
2021-04-30,67032,NOTARESCO,TE,541,3312
2021-04-30,67033,PENNA SANT'ANDREA,TE,120,923
2021-04-30,67034,PIETRACAMELA,TE,3,83
2021-04-30,67035,PINETO,TE,1030,7664
2021-04-30,67036,ROCCA SANTA MARIA,TE,64,470
2021-04-30,67037,ROSETO DEGLI ABRUZZI,TE,1660,11999
2021-04-30,67038,SANT'EGIDIO ALLA VIBRATA,TE,630,3656
2021-04-30,67039,SANT'OMERO,TE,371,3451
2021-04-30,67040,SILVI,TE,938,6471
2021-04-30,67041,TERAMO,TE,4299,49288
2021-04-30,67042,TORANO NUOVO,TE,118,826
2021-04-30,67043,TORRICELLA SICURA,TE,278,2192
2021-04-30,67044,TORTORETO,TE,752,5660
2021-04-30,67045,TOSSICIA,TE,109,785
2021-04-30,67046,VALLE CASTELLANA,TE,73,300
