AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-12,67001,ALBA ADRIATICA,TE,267,2367
2020-12-12,67002,ANCARANO,TE,19,297
2020-12-12,67003,ARSITA,TE,30,265
2020-12-12,67004,ATRI,TE,483,5433
2020-12-12,67005,BASCIANO,TE,98,829
2020-12-12,67006,BELLANTE,TE,280,2167
2020-12-12,67007,BISENTI,TE,116,830
2020-12-12,67008,CAMPLI,TE,233,2418
2020-12-12,67009,CANZANO,TE,82,555
2020-12-12,67010,CASTEL CASTAGNA,TE,38,120
2020-12-12,67011,CASTELLALTO,TE,403,2767
2020-12-12,67012,CASTELLI,TE,69,363
2020-12-12,67013,CASTIGLIONE MESSER RAIMONDO,TE,114,1103
2020-12-12,67014,CASTILENTI,TE,96,730
2020-12-12,67015,CELLINO ATTANASIO,TE,69,649
2020-12-12,67016,CERMIGNANO,TE,128,581
2020-12-12,67017,CIVITELLA DEL TRONTO,TE,303,1457
2020-12-12,67018,COLLEDARA,TE,82,632
2020-12-12,67019,COLONNELLA,TE,151,545
2020-12-12,67020,CONTROGUERRA,TE,55,442
2020-12-12,67021,CORROPOLI,TE,117,1081
2020-12-12,67022,CORTINO,TE,18,183
2020-12-12,67023,CROGNALETO,TE,164,723
2020-12-12,67024,FANO ADRIANO,TE,9,76
2020-12-12,67025,GIULIANOVA,TE,923,7990
2020-12-12,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,417,2088
2020-12-12,67047,MARTINSICURO,TE,491,2650
2020-12-12,67027,MONTEFINO,TE,50,380
2020-12-12,67028,MONTORIO AL VOMANO,TE,877,4120
2020-12-12,67029,MORRO D'ORO,TE,149,894
2020-12-12,67030,MOSCIANO SANT'ANGELO,TE,260,2526
2020-12-12,67031,NERETO,TE,162,1705
2020-12-12,67032,NOTARESCO,TE,229,1716
2020-12-12,67033,PENNA SANT'ANDREA,TE,55,476
2020-12-12,67034,PIETRACAMELA,TE,3,58
2020-12-12,67035,PINETO,TE,545,4399
2020-12-12,67036,ROCCA SANTA MARIA,TE,51,319
2020-12-12,67037,ROSETO DEGLI ABRUZZI,TE,596,5662
2020-12-12,67038,SANT'EGIDIO ALLA VIBRATA,TE,247,1824
2020-12-12,67039,SANT'OMERO,TE,158,1877
2020-12-12,67040,SILVI,TE,444,3593
2020-12-12,67041,TERAMO,TE,2483,27943
2020-12-12,67042,TORANO NUOVO,TE,51,440
2020-12-12,67043,TORRICELLA SICURA,TE,147,1295
2020-12-12,67044,TORTORETO,TE,267,2451
2020-12-12,67045,TOSSICIA,TE,75,501
2020-12-12,67046,VALLE CASTELLANA,TE,34,150
