AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-03-20,67004,ATRI,TE,10,86
2020-03-20,67006,BELLANTE,TE,2,2
2020-03-20,67011,CASTELLALTO,TE,1,3
2020-03-20,67013,CASTIGLIONE MESSER RAIMONDO,TE,25,7
2020-03-20,67014,CASTILENTI,TE,3,3
2020-03-20,67015,CELLINO ATTANASIO,TE,2,0
2020-03-20,67016,CERMIGNANO,TE,2,0
2020-03-20,67019,COLONNELLA,TE,1,0
2020-03-20,67027,MONTEFINO,TE,4,2
2020-03-20,67030,MOSCIANO SANT'ANGELO,TE,1,6
2020-03-20,67031,NERETO,TE,1,3
2020-03-20,67032,NOTARESCO,TE,8,6
2020-03-20,67035,PINETO,TE,7,24
2020-03-20,67037,ROSETO DEGLI ABRUZZI,TE,3,23
2020-03-20,67040,SILVI,TE,2,13
2020-03-20,67041,TERAMO,TE,17,43
2020-03-20,67043,TORRICELLA SICURA,TE,1,1
2020-03-20,67001,ALBA ADRIATICA,TE,0,6
2020-03-20,67005,BASCIANO,TE,0,1
2020-03-20,67007,BISENTI,TE,0,3
2020-03-20,67008,CAMPLI,TE,0,1
2020-03-20,67017,CIVITELLA DEL TRONTO,TE,0,1
2020-03-20,67021,CORROPOLI,TE,0,2
2020-03-20,67025,GIULIANOVA,TE,0,42
2020-03-20,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,0,1
2020-03-20,67047,MARTINSICURO,TE,0,3
2020-03-20,67028,MONTORIO AL VOMANO,TE,0,1
2020-03-20,67029,MORRO D'ORO,TE,0,3
2020-03-20,67033,PENNA SANT'ANDREA,TE,0,1
2020-03-20,67038,SANT'EGIDIO ALLA VIBRATA,TE,0,2
2020-03-20,67039,SANT'OMERO,TE,0,1
2020-03-20,67044,TORTORETO,TE,0,3
