AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-07-22,67001,ALBA ADRIATICA,TE,27,712
2020-07-22,67003,ARSITA,TE,5,106
2020-07-22,67004,ATRI,TE,86,2148
2020-07-22,67005,BASCIANO,TE,3,227
2020-07-22,67006,BELLANTE,TE,10,630
2020-07-22,67007,BISENTI,TE,15,382
2020-07-22,67008,CAMPLI,TE,8,753
2020-07-22,67009,CANZANO,TE,2,139
2020-07-22,67011,CASTELLALTO,TE,6,767
2020-07-22,67012,CASTELLI,TE,2,86
2020-07-22,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,780
2020-07-22,67014,CASTILENTI,TE,62,492
2020-07-22,67015,CELLINO ATTANASIO,TE,16,236
2020-07-22,67016,CERMIGNANO,TE,10,167
2020-07-22,67017,CIVITELLA DEL TRONTO,TE,1,418
2020-07-22,67018,COLLEDARA,TE,1,175
2020-07-22,67019,COLONNELLA,TE,22,147
2020-07-22,67021,CORROPOLI,TE,1,290
2020-07-22,67025,GIULIANOVA,TE,31,2836
2020-07-22,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,492
2020-07-22,67047,MARTINSICURO,TE,17,766
2020-07-22,67027,MONTEFINO,TE,25,228
2020-07-22,67028,MONTORIO AL VOMANO,TE,9,911
2020-07-22,67029,MORRO D'ORO,TE,1,273
2020-07-22,67030,MOSCIANO SANT'ANGELO,TE,3,771
2020-07-22,67031,NERETO,TE,8,612
2020-07-22,67032,NOTARESCO,TE,14,554
2020-07-22,67033,PENNA SANT'ANDREA,TE,7,139
2020-07-22,67035,PINETO,TE,63,1702
2020-07-22,67037,ROSETO DEGLI ABRUZZI,TE,29,1798
2020-07-22,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,557
2020-07-22,67039,SANT'OMERO,TE,1,708
2020-07-22,67040,SILVI,TE,17,1230
2020-07-22,67041,TERAMO,TE,185,9445
2020-07-22,67043,TORRICELLA SICURA,TE,19,358
2020-07-22,67044,TORTORETO,TE,2,757
2020-07-22,67045,TOSSICIA,TE,2,120
2020-07-22,67046,VALLE CASTELLANA,TE,3,35
2020-07-22,67002,ANCARANO,TE,0,118
2020-07-22,67010,CASTEL CASTAGNA,TE,0,33
2020-07-22,67020,CONTROGUERRA,TE,0,139
2020-07-22,67022,CORTINO,TE,0,53
2020-07-22,67023,CROGNALETO,TE,0,81
2020-07-22,67024,FANO ADRIANO,TE,0,20
2020-07-22,67034,PIETRACAMELA,TE,0,20
2020-07-22,67036,ROCCA SANTA MARIA,TE,0,36
2020-07-22,67042,TORANO NUOVO,TE,0,96
