AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-14,67001,ALBA ADRIATICA,TE,21,537
2020-06-14,67003,ARSITA,TE,5,100
2020-06-14,67004,ATRI,TE,86,1712
2020-06-14,67005,BASCIANO,TE,3,165
2020-06-14,67006,BELLANTE,TE,10,485
2020-06-14,67007,BISENTI,TE,15,314
2020-06-14,67008,CAMPLI,TE,8,589
2020-06-14,67009,CANZANO,TE,2,97
2020-06-14,67011,CASTELLALTO,TE,7,603
2020-06-14,67012,CASTELLI,TE,2,58
2020-06-14,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,743
2020-06-14,67014,CASTILENTI,TE,62,456
2020-06-14,67015,CELLINO ATTANASIO,TE,13,184
2020-06-14,67016,CERMIGNANO,TE,10,128
2020-06-14,67017,CIVITELLA DEL TRONTO,TE,1,337
2020-06-14,67018,COLLEDARA,TE,1,134
2020-06-14,67019,COLONNELLA,TE,19,111
2020-06-14,67021,CORROPOLI,TE,1,232
2020-06-14,67025,GIULIANOVA,TE,31,2075
2020-06-14,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,411
2020-06-14,67047,MARTINSICURO,TE,12,518
2020-06-14,67027,MONTEFINO,TE,25,202
2020-06-14,67028,MONTORIO AL VOMANO,TE,9,714
2020-06-14,67029,MORRO D'ORO,TE,2,188
2020-06-14,67030,MOSCIANO SANT'ANGELO,TE,3,579
2020-06-14,67031,NERETO,TE,8,510
2020-06-14,67032,NOTARESCO,TE,14,432
2020-06-14,67033,PENNA SANT'ANDREA,TE,7,108
2020-06-14,67035,PINETO,TE,60,1362
2020-06-14,67037,ROSETO DEGLI ABRUZZI,TE,29,1352
2020-06-14,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,419
2020-06-14,67039,SANT'OMERO,TE,1,570
2020-06-14,67040,SILVI,TE,16,862
2020-06-14,67041,TERAMO,TE,186,7463
2020-06-14,67043,TORRICELLA SICURA,TE,19,288
2020-06-14,67044,TORTORETO,TE,2,615
2020-06-14,67045,TOSSICIA,TE,2,89
2020-06-14,67046,VALLE CASTELLANA,TE,3,32
2020-06-14,67002,ANCARANO,TE,0,78
2020-06-14,67010,CASTEL CASTAGNA,TE,0,26
2020-06-14,67020,CONTROGUERRA,TE,0,93
2020-06-14,67022,CORTINO,TE,0,41
2020-06-14,67023,CROGNALETO,TE,0,64
2020-06-14,67024,FANO ADRIANO,TE,0,17
2020-06-14,67034,PIETRACAMELA,TE,0,15
2020-06-14,67036,ROCCA SANTA MARIA,TE,0,29
2020-06-14,67042,TORANO NUOVO,TE,0,72
