AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-12-14,67001,ALBA ADRIATICA,TE,269,2387
2020-12-14,67002,ANCARANO,TE,24,299
2020-12-14,67003,ARSITA,TE,30,265
2020-12-14,67004,ATRI,TE,494,5472
2020-12-14,67005,BASCIANO,TE,99,840
2020-12-14,67006,BELLANTE,TE,285,2178
2020-12-14,67007,BISENTI,TE,119,830
2020-12-14,67008,CAMPLI,TE,244,2460
2020-12-14,67009,CANZANO,TE,86,564
2020-12-14,67010,CASTEL CASTAGNA,TE,38,121
2020-12-14,67011,CASTELLALTO,TE,412,2794
2020-12-14,67012,CASTELLI,TE,70,364
2020-12-14,67013,CASTIGLIONE MESSER RAIMONDO,TE,114,1106
2020-12-14,67014,CASTILENTI,TE,97,735
2020-12-14,67015,CELLINO ATTANASIO,TE,70,652
2020-12-14,67016,CERMIGNANO,TE,139,602
2020-12-14,67017,CIVITELLA DEL TRONTO,TE,312,1480
2020-12-14,67018,COLLEDARA,TE,82,633
2020-12-14,67019,COLONNELLA,TE,151,550
2020-12-14,67020,CONTROGUERRA,TE,55,443
2020-12-14,67021,CORROPOLI,TE,117,1088
2020-12-14,67022,CORTINO,TE,19,187
2020-12-14,67023,CROGNALETO,TE,164,726
2020-12-14,67024,FANO ADRIANO,TE,9,77
2020-12-14,67025,GIULIANOVA,TE,942,8042
2020-12-14,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,418,2092
2020-12-14,67047,MARTINSICURO,TE,503,2682
2020-12-14,67027,MONTEFINO,TE,51,380
2020-12-14,67028,MONTORIO AL VOMANO,TE,877,4132
2020-12-14,67029,MORRO D'ORO,TE,154,901
2020-12-14,67030,MOSCIANO SANT'ANGELO,TE,265,2553
2020-12-14,67031,NERETO,TE,166,1709
2020-12-14,67032,NOTARESCO,TE,230,1737
2020-12-14,67033,PENNA SANT'ANDREA,TE,55,479
2020-12-14,67034,PIETRACAMELA,TE,3,58
2020-12-14,67035,PINETO,TE,551,4422
2020-12-14,67036,ROCCA SANTA MARIA,TE,52,323
2020-12-14,67037,ROSETO DEGLI ABRUZZI,TE,600,5687
2020-12-14,67038,SANT'EGIDIO ALLA VIBRATA,TE,253,1843
2020-12-14,67039,SANT'OMERO,TE,160,1893
2020-12-14,67040,SILVI,TE,456,3686
2020-12-14,67041,TERAMO,TE,2507,28096
2020-12-14,67042,TORANO NUOVO,TE,51,441
2020-12-14,67043,TORRICELLA SICURA,TE,148,1300
2020-12-14,67044,TORTORETO,TE,276,2470
2020-12-14,67045,TOSSICIA,TE,76,503
2020-12-14,67046,VALLE CASTELLANA,TE,34,150
