AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-04-07,67001,ALBA ADRIATICA,TE,6,47
2020-04-07,67003,ARSITA,TE,2,37
2020-04-07,67004,ATRI,TE,64,305
2020-04-07,67005,BASCIANO,TE,3,31
2020-04-07,67006,BELLANTE,TE,5,67
2020-04-07,67007,BISENTI,TE,11,106
2020-04-07,67008,CAMPLI,TE,5,83
2020-04-07,67009,CANZANO,TE,2,15
2020-04-07,67011,CASTELLALTO,TE,4,61
2020-04-07,67012,CASTELLI,TE,1,4
2020-04-07,67013,CASTIGLIONE MESSER RAIMONDO,TE,67,230
2020-04-07,67014,CASTILENTI,TE,45,155
2020-04-07,67015,CELLINO ATTANASIO,TE,9,29
2020-04-07,67016,CERMIGNANO,TE,11,17
2020-04-07,67017,CIVITELLA DEL TRONTO,TE,1,12
2020-04-07,67019,COLONNELLA,TE,6,6
2020-04-07,67021,CORROPOLI,TE,1,23
2020-04-07,67025,GIULIANOVA,TE,15,193
2020-04-07,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,6,116
2020-04-07,67047,MARTINSICURO,TE,3,26
2020-04-07,67027,MONTEFINO,TE,17,66
2020-04-07,67028,MONTORIO AL VOMANO,TE,7,70
2020-04-07,67029,MORRO D'ORO,TE,1,20
2020-04-07,67030,MOSCIANO SANT'ANGELO,TE,2,69
2020-04-07,67031,NERETO,TE,6,53
2020-04-07,67032,NOTARESCO,TE,14,51
2020-04-07,67033,PENNA SANT'ANDREA,TE,2,15
2020-04-07,67035,PINETO,TE,42,291
2020-04-07,67037,ROSETO DEGLI ABRUZZI,TE,16,159
2020-04-07,67038,SANT'EGIDIO ALLA VIBRATA,TE,3,36
2020-04-07,67039,SANT'OMERO,TE,1,48
2020-04-07,67040,SILVI,TE,11,144
2020-04-07,67041,TERAMO,TE,110,1239
2020-04-07,67043,TORRICELLA SICURA,TE,11,40
2020-04-07,67044,TORTORETO,TE,1,64
2020-04-07,67045,TOSSICIA,TE,2,11
2020-04-07,67046,VALLE CASTELLANA,TE,2,3
2020-04-07,67002,ANCARANO,TE,0,3
2020-04-07,67010,CASTEL CASTAGNA,TE,0,2
2020-04-07,67018,COLLEDARA,TE,0,17
2020-04-07,67020,CONTROGUERRA,TE,0,5
2020-04-07,67022,CORTINO,TE,0,4
2020-04-07,67023,CROGNALETO,TE,0,2
2020-04-07,67024,FANO ADRIANO,TE,0,2
2020-04-07,67034,PIETRACAMELA,TE,0,3
2020-04-07,67036,ROCCA SANTA MARIA,TE,0,4
2020-04-07,67042,TORANO NUOVO,TE,0,7
