AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-09,67001,ALBA ADRIATICA,TE,34,1293
2020-10-09,67003,ARSITA,TE,5,134
2020-10-09,67004,ATRI,TE,87,3127
2020-10-09,67005,BASCIANO,TE,3,381
2020-10-09,67006,BELLANTE,TE,15,1052
2020-10-09,67007,BISENTI,TE,16,502
2020-10-09,67008,CAMPLI,TE,8,1306
2020-10-09,67009,CANZANO,TE,2,228
2020-10-09,67011,CASTELLALTO,TE,17,1299
2020-10-09,67012,CASTELLI,TE,4,125
2020-10-09,67013,CASTIGLIONE MESSER RAIMONDO,TE,89,900
2020-10-09,67014,CASTILENTI,TE,62,570
2020-10-09,67015,CELLINO ATTANASIO,TE,16,350
2020-10-09,67016,CERMIGNANO,TE,11,274
2020-10-09,67017,CIVITELLA DEL TRONTO,TE,47,879
2020-10-09,67018,COLLEDARA,TE,1,277
2020-10-09,67019,COLONNELLA,TE,53,305
2020-10-09,67020,CONTROGUERRA,TE,10,266
2020-10-09,67021,CORROPOLI,TE,10,555
2020-10-09,67022,CORTINO,TE,2,95
2020-10-09,67025,GIULIANOVA,TE,67,4587
2020-10-09,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,8,730
2020-10-09,67047,MARTINSICURO,TE,48,1427
2020-10-09,67027,MONTEFINO,TE,27,260
2020-10-09,67028,MONTORIO AL VOMANO,TE,11,1428
2020-10-09,67029,MORRO D'ORO,TE,1,424
2020-10-09,67030,MOSCIANO SANT'ANGELO,TE,11,1347
2020-10-09,67031,NERETO,TE,30,1026
2020-10-09,67032,NOTARESCO,TE,18,951
2020-10-09,67033,PENNA SANT'ANDREA,TE,9,220
2020-10-09,67034,PIETRACAMELA,TE,1,36
2020-10-09,67035,PINETO,TE,77,2465
2020-10-09,67036,ROCCA SANTA MARIA,TE,18,207
2020-10-09,67037,ROSETO DEGLI ABRUZZI,TE,32,2969
2020-10-09,67038,SANT'EGIDIO ALLA VIBRATA,TE,27,949
2020-10-09,67039,SANT'OMERO,TE,7,1148
2020-10-09,67040,SILVI,TE,43,1848
2020-10-09,67041,TERAMO,TE,246,15397
2020-10-09,67042,TORANO NUOVO,TE,16,225
2020-10-09,67043,TORRICELLA SICURA,TE,27,579
2020-10-09,67044,TORTORETO,TE,16,1292
2020-10-09,67045,TOSSICIA,TE,2,178
2020-10-09,67046,VALLE CASTELLANA,TE,4,54
2020-10-09,67002,ANCARANO,TE,0,164
2020-10-09,67010,CASTEL CASTAGNA,TE,0,48
2020-10-09,67023,CROGNALETO,TE,0,173
2020-10-09,67024,FANO ADRIANO,TE,0,35
