AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-04-26,67001,ALBA ADRIATICA,TE,677,4865
2021-04-26,67002,ANCARANO,TE,151,642
2021-04-26,67003,ARSITA,TE,65,409
2021-04-26,67004,ATRI,TE,778,8423
2021-04-26,67005,BASCIANO,TE,241,1530
2021-04-26,67006,BELLANTE,TE,515,3757
2021-04-26,67007,BISENTI,TE,169,1146
2021-04-26,67008,CAMPLI,TE,626,4379
2021-04-26,67009,CANZANO,TE,155,1162
2021-04-26,67010,CASTEL CASTAGNA,TE,57,200
2021-04-26,67011,CASTELLALTO,TE,694,4528
2021-04-26,67012,CASTELLI,TE,85,514
2021-04-26,67013,CASTIGLIONE MESSER RAIMONDO,TE,132,1290
2021-04-26,67014,CASTILENTI,TE,165,944
2021-04-26,67015,CELLINO ATTANASIO,TE,209,1105
2021-04-26,67016,CERMIGNANO,TE,212,1026
2021-04-26,67017,CIVITELLA DEL TRONTO,TE,520,2863
2021-04-26,67018,COLLEDARA,TE,133,1051
2021-04-26,67019,COLONNELLA,TE,345,1173
2021-04-26,67020,CONTROGUERRA,TE,122,906
2021-04-26,67021,CORROPOLI,TE,276,2108
2021-04-26,67022,CORTINO,TE,42,300
2021-04-26,67023,CROGNALETO,TE,212,1029
2021-04-26,67024,FANO ADRIANO,TE,15,144
2021-04-26,67025,GIULIANOVA,TE,2027,14741
2021-04-26,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,484,2908
2021-04-26,67047,MARTINSICURO,TE,1238,5605
2021-04-26,67027,MONTEFINO,TE,78,538
2021-04-26,67028,MONTORIO AL VOMANO,TE,1048,5985
2021-04-26,67029,MORRO D'ORO,TE,401,1824
2021-04-26,67030,MOSCIANO SANT'ANGELO,TE,693,5150
2021-04-26,67031,NERETO,TE,455,3475
2021-04-26,67032,NOTARESCO,TE,531,3247
2021-04-26,67033,PENNA SANT'ANDREA,TE,116,891
2021-04-26,67034,PIETRACAMELA,TE,3,83
2021-04-26,67035,PINETO,TE,1019,7600
2021-04-26,67036,ROCCA SANTA MARIA,TE,61,456
2021-04-26,67037,ROSETO DEGLI ABRUZZI,TE,1634,11759
2021-04-26,67038,SANT'EGIDIO ALLA VIBRATA,TE,612,3587
2021-04-26,67039,SANT'OMERO,TE,360,3366
2021-04-26,67040,SILVI,TE,924,6407
2021-04-26,67041,TERAMO,TE,4242,48333
2021-04-26,67042,TORANO NUOVO,TE,113,797
2021-04-26,67043,TORRICELLA SICURA,TE,276,2064
2021-04-26,67044,TORTORETO,TE,719,5469
2021-04-26,67045,TOSSICIA,TE,104,772
2021-04-26,67046,VALLE CASTELLANA,TE,72,299
