AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-11-05,67001,ALBA ADRIATICA,TE,106,1743
2020-11-05,67002,ANCARANO,TE,4,218
2020-11-05,67003,ARSITA,TE,14,215
2020-11-05,67004,ATRI,TE,216,3985
2020-11-05,67005,BASCIANO,TE,15,504
2020-11-05,67006,BELLANTE,TE,106,1575
2020-11-05,67007,BISENTI,TE,89,669
2020-11-05,67008,CAMPLI,TE,50,1717
2020-11-05,67009,CANZANO,TE,16,306
2020-11-05,67010,CASTEL CASTAGNA,TE,5,71
2020-11-05,67011,CASTELLALTO,TE,64,1697
2020-11-05,67012,CASTELLI,TE,38,260
2020-11-05,67013,CASTIGLIONE MESSER RAIMONDO,TE,102,982
2020-11-05,67014,CASTILENTI,TE,70,621
2020-11-05,67015,CELLINO ATTANASIO,TE,31,451
2020-11-05,67016,CERMIGNANO,TE,20,347
2020-11-05,67017,CIVITELLA DEL TRONTO,TE,62,1069
2020-11-05,67018,COLLEDARA,TE,44,421
2020-11-05,67019,COLONNELLA,TE,74,402
2020-11-05,67020,CONTROGUERRA,TE,32,327
2020-11-05,67021,CORROPOLI,TE,38,738
2020-11-05,67022,CORTINO,TE,3,128
2020-11-05,67023,CROGNALETO,TE,107,470
2020-11-05,67024,FANO ADRIANO,TE,6,44
2020-11-05,67025,GIULIANOVA,TE,312,5838
2020-11-05,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,242,1342
2020-11-05,67047,MARTINSICURO,TE,152,1778
2020-11-05,67027,MONTEFINO,TE,35,300
2020-11-05,67028,MONTORIO AL VOMANO,TE,357,2544
2020-11-05,67029,MORRO D'ORO,TE,15,554
2020-11-05,67030,MOSCIANO SANT'ANGELO,TE,61,1763
2020-11-05,67031,NERETO,TE,52,1240
2020-11-05,67032,NOTARESCO,TE,47,1235
2020-11-05,67033,PENNA SANT'ANDREA,TE,18,305
2020-11-05,67034,PIETRACAMELA,TE,2,46
2020-11-05,67035,PINETO,TE,223,3237
2020-11-05,67036,ROCCA SANTA MARIA,TE,26,245
2020-11-05,67037,ROSETO DEGLI ABRUZZI,TE,161,3946
2020-11-05,67038,SANT'EGIDIO ALLA VIBRATA,TE,121,1283
2020-11-05,67039,SANT'OMERO,TE,55,1452
2020-11-05,67040,SILVI,TE,137,2345
2020-11-05,67041,TERAMO,TE,754,20265
2020-11-05,67042,TORANO NUOVO,TE,38,322
2020-11-05,67043,TORRICELLA SICURA,TE,55,765
2020-11-05,67044,TORTORETO,TE,88,1683
2020-11-05,67045,TOSSICIA,TE,33,344
2020-11-05,67046,VALLE CASTELLANA,TE,13,99
