AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-26,67001,ALBA ADRIATICA,TE,23,598
2020-06-26,67003,ARSITA,TE,5,101
2020-06-26,67004,ATRI,TE,86,1866
2020-06-26,67005,BASCIANO,TE,3,199
2020-06-26,67006,BELLANTE,TE,10,541
2020-06-26,67007,BISENTI,TE,15,343
2020-06-26,67008,CAMPLI,TE,8,672
2020-06-26,67009,CANZANO,TE,2,116
2020-06-26,67011,CASTELLALTO,TE,6,671
2020-06-26,67012,CASTELLI,TE,2,66
2020-06-26,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,761
2020-06-26,67014,CASTILENTI,TE,62,469
2020-06-26,67015,CELLINO ATTANASIO,TE,13,207
2020-06-26,67016,CERMIGNANO,TE,10,148
2020-06-26,67017,CIVITELLA DEL TRONTO,TE,1,365
2020-06-26,67018,COLLEDARA,TE,1,148
2020-06-26,67019,COLONNELLA,TE,20,125
2020-06-26,67021,CORROPOLI,TE,1,258
2020-06-26,67025,GIULIANOVA,TE,31,2511
2020-06-26,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,445
2020-06-26,67047,MARTINSICURO,TE,12,645
2020-06-26,67027,MONTEFINO,TE,25,213
2020-06-26,67028,MONTORIO AL VOMANO,TE,9,800
2020-06-26,67029,MORRO D'ORO,TE,1,226
2020-06-26,67030,MOSCIANO SANT'ANGELO,TE,3,671
2020-06-26,67031,NERETO,TE,8,548
2020-06-26,67032,NOTARESCO,TE,14,479
2020-06-26,67033,PENNA SANT'ANDREA,TE,7,125
2020-06-26,67035,PINETO,TE,62,1501
2020-06-26,67037,ROSETO DEGLI ABRUZZI,TE,29,1533
2020-06-26,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,454
2020-06-26,67039,SANT'OMERO,TE,1,612
2020-06-26,67040,SILVI,TE,16,1038
2020-06-26,67041,TERAMO,TE,185,8238
2020-06-26,67043,TORRICELLA SICURA,TE,19,312
2020-06-26,67044,TORTORETO,TE,2,668
2020-06-26,67045,TOSSICIA,TE,2,99
2020-06-26,67046,VALLE CASTELLANA,TE,3,33
2020-06-26,67002,ANCARANO,TE,0,90
2020-06-26,67010,CASTEL CASTAGNA,TE,0,26
2020-06-26,67020,CONTROGUERRA,TE,0,113
2020-06-26,67022,CORTINO,TE,0,46
2020-06-26,67023,CROGNALETO,TE,0,68
2020-06-26,67024,FANO ADRIANO,TE,0,18
2020-06-26,67034,PIETRACAMELA,TE,0,16
2020-06-26,67036,ROCCA SANTA MARIA,TE,0,34
2020-06-26,67042,TORANO NUOVO,TE,0,87
