AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-03-09,67001,ALBA ADRIATICA,TE,441,3805
2021-03-09,67002,ANCARANO,TE,121,462
2021-03-09,67003,ARSITA,TE,57,371
2021-03-09,67004,ATRI,TE,705,7897
2021-03-09,67005,BASCIANO,TE,207,1340
2021-03-09,67006,BELLANTE,TE,407,3039
2021-03-09,67007,BISENTI,TE,145,1071
2021-03-09,67008,CAMPLI,TE,463,3647
2021-03-09,67009,CANZANO,TE,127,860
2021-03-09,67010,CASTEL CASTAGNA,TE,53,180
2021-03-09,67011,CASTELLALTO,TE,602,3926
2021-03-09,67012,CASTELLI,TE,84,480
2021-03-09,67013,CASTIGLIONE MESSER RAIMONDO,TE,127,1258
2021-03-09,67014,CASTILENTI,TE,151,914
2021-03-09,67015,CELLINO ATTANASIO,TE,202,1033
2021-03-09,67016,CERMIGNANO,TE,209,939
2021-03-09,67017,CIVITELLA DEL TRONTO,TE,456,2350
2021-03-09,67018,COLLEDARA,TE,124,939
2021-03-09,67019,COLONNELLA,TE,218,833
2021-03-09,67020,CONTROGUERRA,TE,94,683
2021-03-09,67021,CORROPOLI,TE,184,1672
2021-03-09,67022,CORTINO,TE,42,276
2021-03-09,67023,CROGNALETO,TE,208,948
2021-03-09,67024,FANO ADRIANO,TE,12,123
2021-03-09,67025,GIULIANOVA,TE,1693,12521
2021-03-09,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,465,2707
2021-03-09,67047,MARTINSICURO,TE,845,4210
2021-03-09,67027,MONTEFINO,TE,75,512
2021-03-09,67028,MONTORIO AL VOMANO,TE,988,5438
2021-03-09,67029,MORRO D'ORO,TE,291,1444
2021-03-09,67030,MOSCIANO SANT'ANGELO,TE,537,3900
2021-03-09,67031,NERETO,TE,249,2525
2021-03-09,67032,NOTARESCO,TE,436,2724
2021-03-09,67033,PENNA SANT'ANDREA,TE,97,780
2021-03-09,67034,PIETRACAMELA,TE,3,75
2021-03-09,67035,PINETO,TE,925,6814
2021-03-09,67036,ROCCA SANTA MARIA,TE,58,401
2021-03-09,67037,ROSETO DEGLI ABRUZZI,TE,1329,9491
2021-03-09,67038,SANT'EGIDIO ALLA VIBRATA,TE,398,2679
2021-03-09,67039,SANT'OMERO,TE,252,2761
2021-03-09,67040,SILVI,TE,784,5714
2021-03-09,67041,TERAMO,TE,3640,42441
2021-03-09,67042,TORANO NUOVO,TE,85,627
2021-03-09,67043,TORRICELLA SICURA,TE,212,1761
2021-03-09,67044,TORTORETO,TE,541,4138
2021-03-09,67045,TOSSICIA,TE,104,702
2021-03-09,67046,VALLE CASTELLANA,TE,36,172
