AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-07-02,67001,ALBA ADRIATICA,TE,24,624
2020-07-02,67003,ARSITA,TE,5,101
2020-07-02,67004,ATRI,TE,86,1956
2020-07-02,67005,BASCIANO,TE,3,210
2020-07-02,67006,BELLANTE,TE,10,564
2020-07-02,67007,BISENTI,TE,15,359
2020-07-02,67008,CAMPLI,TE,8,688
2020-07-02,67009,CANZANO,TE,2,124
2020-07-02,67011,CASTELLALTO,TE,6,693
2020-07-02,67012,CASTELLI,TE,2,72
2020-07-02,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,770
2020-07-02,67014,CASTILENTI,TE,62,476
2020-07-02,67015,CELLINO ATTANASIO,TE,13,210
2020-07-02,67016,CERMIGNANO,TE,10,151
2020-07-02,67017,CIVITELLA DEL TRONTO,TE,1,377
2020-07-02,67018,COLLEDARA,TE,1,156
2020-07-02,67019,COLONNELLA,TE,21,135
2020-07-02,67021,CORROPOLI,TE,1,264
2020-07-02,67025,GIULIANOVA,TE,31,2575
2020-07-02,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,468
2020-07-02,67047,MARTINSICURO,TE,12,669
2020-07-02,67027,MONTEFINO,TE,25,219
2020-07-02,67028,MONTORIO AL VOMANO,TE,9,843
2020-07-02,67029,MORRO D'ORO,TE,1,233
2020-07-02,67030,MOSCIANO SANT'ANGELO,TE,3,693
2020-07-02,67031,NERETO,TE,8,557
2020-07-02,67032,NOTARESCO,TE,14,498
2020-07-02,67033,PENNA SANT'ANDREA,TE,7,125
2020-07-02,67035,PINETO,TE,62,1563
2020-07-02,67037,ROSETO DEGLI ABRUZZI,TE,29,1603
2020-07-02,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,483
2020-07-02,67039,SANT'OMERO,TE,1,629
2020-07-02,67040,SILVI,TE,16,1123
2020-07-02,67041,TERAMO,TE,185,8531
2020-07-02,67043,TORRICELLA SICURA,TE,19,326
2020-07-02,67044,TORTORETO,TE,2,689
2020-07-02,67045,TOSSICIA,TE,2,106
2020-07-02,67046,VALLE CASTELLANA,TE,3,33
2020-07-02,67002,ANCARANO,TE,0,106
2020-07-02,67010,CASTEL CASTAGNA,TE,0,28
2020-07-02,67020,CONTROGUERRA,TE,0,123
2020-07-02,67022,CORTINO,TE,0,47
2020-07-02,67023,CROGNALETO,TE,0,71
2020-07-02,67024,FANO ADRIANO,TE,0,18
2020-07-02,67034,PIETRACAMELA,TE,0,18
2020-07-02,67036,ROCCA SANTA MARIA,TE,0,35
2020-07-02,67042,TORANO NUOVO,TE,0,90
