AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-19,67001,ALBA ADRIATICA,TE,23,565
2020-06-19,67003,ARSITA,TE,5,101
2020-06-19,67004,ATRI,TE,86,1770
2020-06-19,67005,BASCIANO,TE,3,180
2020-06-19,67006,BELLANTE,TE,10,506
2020-06-19,67007,BISENTI,TE,15,326
2020-06-19,67008,CAMPLI,TE,8,621
2020-06-19,67009,CANZANO,TE,2,101
2020-06-19,67011,CASTELLALTO,TE,6,628
2020-06-19,67012,CASTELLI,TE,2,60
2020-06-19,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,755
2020-06-19,67014,CASTILENTI,TE,62,461
2020-06-19,67015,CELLINO ATTANASIO,TE,13,195
2020-06-19,67016,CERMIGNANO,TE,10,132
2020-06-19,67017,CIVITELLA DEL TRONTO,TE,1,349
2020-06-19,67018,COLLEDARA,TE,1,140
2020-06-19,67019,COLONNELLA,TE,20,116
2020-06-19,67021,CORROPOLI,TE,1,247
2020-06-19,67025,GIULIANOVA,TE,31,2320
2020-06-19,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,427
2020-06-19,67047,MARTINSICURO,TE,12,602
2020-06-19,67027,MONTEFINO,TE,25,206
2020-06-19,67028,MONTORIO AL VOMANO,TE,9,744
2020-06-19,67029,MORRO D'ORO,TE,1,208
2020-06-19,67030,MOSCIANO SANT'ANGELO,TE,3,633
2020-06-19,67031,NERETO,TE,8,526
2020-06-19,67032,NOTARESCO,TE,14,451
2020-06-19,67033,PENNA SANT'ANDREA,TE,7,115
2020-06-19,67035,PINETO,TE,60,1420
2020-06-19,67037,ROSETO DEGLI ABRUZZI,TE,29,1423
2020-06-19,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,431
2020-06-19,67039,SANT'OMERO,TE,1,586
2020-06-19,67040,SILVI,TE,16,941
2020-06-19,67041,TERAMO,TE,185,7755
2020-06-19,67043,TORRICELLA SICURA,TE,19,302
2020-06-19,67044,TORTORETO,TE,2,643
2020-06-19,67045,TOSSICIA,TE,2,92
2020-06-19,67046,VALLE CASTELLANA,TE,3,32
2020-06-19,67002,ANCARANO,TE,0,83
2020-06-19,67010,CASTEL CASTAGNA,TE,0,26
2020-06-19,67020,CONTROGUERRA,TE,0,99
2020-06-19,67022,CORTINO,TE,0,43
2020-06-19,67023,CROGNALETO,TE,0,66
2020-06-19,67024,FANO ADRIANO,TE,0,17
2020-06-19,67034,PIETRACAMELA,TE,0,15
2020-06-19,67036,ROCCA SANTA MARIA,TE,0,30
2020-06-19,67042,TORANO NUOVO,TE,0,77
