AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-11-18,67001,ALBA ADRIATICA,TE,166,1968
2020-11-18,67002,ANCARANO,TE,6,246
2020-11-18,67003,ARSITA,TE,27,235
2020-11-18,67004,ATRI,TE,317,4574
2020-11-18,67005,BASCIANO,TE,45,628
2020-11-18,67006,BELLANTE,TE,166,1795
2020-11-18,67007,BISENTI,TE,108,748
2020-11-18,67008,CAMPLI,TE,102,1927
2020-11-18,67009,CANZANO,TE,23,397
2020-11-18,67010,CASTEL CASTAGNA,TE,19,87
2020-11-18,67011,CASTELLALTO,TE,223,2119
2020-11-18,67012,CASTELLI,TE,53,299
2020-11-18,67013,CASTIGLIONE MESSER RAIMONDO,TE,109,1058
2020-11-18,67014,CASTILENTI,TE,87,677
2020-11-18,67015,CELLINO ATTANASIO,TE,49,519
2020-11-18,67016,CERMIGNANO,TE,29,383
2020-11-18,67017,CIVITELLA DEL TRONTO,TE,88,1142
2020-11-18,67018,COLLEDARA,TE,56,504
2020-11-18,67019,COLONNELLA,TE,92,444
2020-11-18,67020,CONTROGUERRA,TE,42,355
2020-11-18,67021,CORROPOLI,TE,68,846
2020-11-18,67022,CORTINO,TE,7,144
2020-11-18,67023,CROGNALETO,TE,128,620
2020-11-18,67024,FANO ADRIANO,TE,8,66
2020-11-18,67025,GIULIANOVA,TE,518,6618
2020-11-18,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,338,1638
2020-11-18,67047,MARTINSICURO,TE,292,2030
2020-11-18,67027,MONTEFINO,TE,43,333
2020-11-18,67028,MONTORIO AL VOMANO,TE,631,3201
2020-11-18,67029,MORRO D'ORO,TE,52,647
2020-11-18,67030,MOSCIANO SANT'ANGELO,TE,138,2015
2020-11-18,67031,NERETO,TE,65,1366
2020-11-18,67032,NOTARESCO,TE,117,1403
2020-11-18,67033,PENNA SANT'ANDREA,TE,29,363
2020-11-18,67034,PIETRACAMELA,TE,2,50
2020-11-18,67035,PINETO,TE,352,3623
2020-11-18,67036,ROCCA SANTA MARIA,TE,29,255
2020-11-18,67037,ROSETO DEGLI ABRUZZI,TE,311,4524
2020-11-18,67038,SANT'EGIDIO ALLA VIBRATA,TE,158,1475
2020-11-18,67039,SANT'OMERO,TE,90,1610
2020-11-18,67040,SILVI,TE,234,2647
2020-11-18,67041,TERAMO,TE,1436,22810
2020-11-18,67042,TORANO NUOVO,TE,44,370
2020-11-18,67043,TORRICELLA SICURA,TE,83,920
2020-11-18,67044,TORTORETO,TE,153,1913
2020-11-18,67045,TOSSICIA,TE,53,398
2020-11-18,67046,VALLE CASTELLANA,TE,24,111
