AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-10-31,67001,ALBA ADRIATICA,TE,87,1654
2020-10-31,67002,ANCARANO,TE,3,207
2020-10-31,67003,ARSITA,TE,13,165
2020-10-31,67004,ATRI,TE,162,3818
2020-10-31,67005,BASCIANO,TE,9,475
2020-10-31,67006,BELLANTE,TE,91,1505
2020-10-31,67007,BISENTI,TE,86,640
2020-10-31,67008,CAMPLI,TE,44,1649
2020-10-31,67009,CANZANO,TE,11,299
2020-10-31,67010,CASTEL CASTAGNA,TE,3,65
2020-10-31,67011,CASTELLALTO,TE,49,1653
2020-10-31,67012,CASTELLI,TE,25,187
2020-10-31,67013,CASTIGLIONE MESSER RAIMONDO,TE,101,971
2020-10-31,67014,CASTILENTI,TE,65,608
2020-10-31,67015,CELLINO ATTANASIO,TE,26,431
2020-10-31,67016,CERMIGNANO,TE,14,321
2020-10-31,67017,CIVITELLA DEL TRONTO,TE,59,1055
2020-10-31,67018,COLLEDARA,TE,24,388
2020-10-31,67019,COLONNELLA,TE,69,390
2020-10-31,67020,CONTROGUERRA,TE,28,317
2020-10-31,67021,CORROPOLI,TE,20,714
2020-10-31,67022,CORTINO,TE,2,119
2020-10-31,67023,CROGNALETO,TE,66,418
2020-10-31,67024,FANO ADRIANO,TE,2,40
2020-10-31,67025,GIULIANOVA,TE,256,5671
2020-10-31,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,178,1089
2020-10-31,67047,MARTINSICURO,TE,117,1705
2020-10-31,67027,MONTEFINO,TE,30,294
2020-10-31,67028,MONTORIO AL VOMANO,TE,193,2178
2020-10-31,67029,MORRO D'ORO,TE,13,525
2020-10-31,67030,MOSCIANO SANT'ANGELO,TE,50,1703
2020-10-31,67031,NERETO,TE,50,1213
2020-10-31,67032,NOTARESCO,TE,41,1195
2020-10-31,67033,PENNA SANT'ANDREA,TE,14,294
2020-10-31,67034,PIETRACAMELA,TE,1,44
2020-10-31,67035,PINETO,TE,172,3100
2020-10-31,67036,ROCCA SANTA MARIA,TE,25,239
2020-10-31,67037,ROSETO DEGLI ABRUZZI,TE,101,3682
2020-10-31,67038,SANT'EGIDIO ALLA VIBRATA,TE,108,1238
2020-10-31,67039,SANT'OMERO,TE,50,1418
2020-10-31,67040,SILVI,TE,104,2271
2020-10-31,67041,TERAMO,TE,613,19915
2020-10-31,67042,TORANO NUOVO,TE,36,313
2020-10-31,67043,TORRICELLA SICURA,TE,48,721
2020-10-31,67044,TORTORETO,TE,59,1618
2020-10-31,67045,TOSSICIA,TE,19,311
2020-10-31,67046,VALLE CASTELLANA,TE,6,68
