AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2020-06-13,67001,ALBA ADRIATICA,TE,21,532
2020-06-13,67003,ARSITA,TE,5,100
2020-06-13,67004,ATRI,TE,86,1703
2020-06-13,67005,BASCIANO,TE,3,164
2020-06-13,67006,BELLANTE,TE,10,481
2020-06-13,67007,BISENTI,TE,15,313
2020-06-13,67008,CAMPLI,TE,8,580
2020-06-13,67009,CANZANO,TE,2,96
2020-06-13,67011,CASTELLALTO,TE,7,596
2020-06-13,67012,CASTELLI,TE,2,56
2020-06-13,67013,CASTIGLIONE MESSER RAIMONDO,TE,85,743
2020-06-13,67014,CASTILENTI,TE,62,455
2020-06-13,67015,CELLINO ATTANASIO,TE,13,183
2020-06-13,67016,CERMIGNANO,TE,10,128
2020-06-13,67017,CIVITELLA DEL TRONTO,TE,1,334
2020-06-13,67018,COLLEDARA,TE,1,133
2020-06-13,67019,COLONNELLA,TE,19,110
2020-06-13,67021,CORROPOLI,TE,1,229
2020-06-13,67025,GIULIANOVA,TE,31,2052
2020-06-13,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,7,407
2020-06-13,67047,MARTINSICURO,TE,12,503
2020-06-13,67027,MONTEFINO,TE,25,201
2020-06-13,67028,MONTORIO AL VOMANO,TE,9,706
2020-06-13,67029,MORRO D'ORO,TE,2,188
2020-06-13,67030,MOSCIANO SANT'ANGELO,TE,3,573
2020-06-13,67031,NERETO,TE,8,500
2020-06-13,67032,NOTARESCO,TE,14,428
2020-06-13,67033,PENNA SANT'ANDREA,TE,7,107
2020-06-13,67035,PINETO,TE,60,1354
2020-06-13,67037,ROSETO DEGLI ABRUZZI,TE,29,1341
2020-06-13,67038,SANT'EGIDIO ALLA VIBRATA,TE,9,411
2020-06-13,67039,SANT'OMERO,TE,1,561
2020-06-13,67040,SILVI,TE,16,851
2020-06-13,67041,TERAMO,TE,186,7399
2020-06-13,67043,TORRICELLA SICURA,TE,19,286
2020-06-13,67044,TORTORETO,TE,2,611
2020-06-13,67045,TOSSICIA,TE,2,88
2020-06-13,67046,VALLE CASTELLANA,TE,3,32
2020-06-13,67002,ANCARANO,TE,0,78
2020-06-13,67010,CASTEL CASTAGNA,TE,0,26
2020-06-13,67020,CONTROGUERRA,TE,0,92
2020-06-13,67022,CORTINO,TE,0,41
2020-06-13,67023,CROGNALETO,TE,0,62
2020-06-13,67024,FANO ADRIANO,TE,0,16
2020-06-13,67034,PIETRACAMELA,TE,0,15
2020-06-13,67036,ROCCA SANTA MARIA,TE,0,29
2020-06-13,67042,TORANO NUOVO,TE,0,70
