AGGIORNAMENTO,CODICE_ISTAT,COMUNE,PROVINCIA,POSITIVI,NEGATIVI
2021-01-22,67001,ALBA ADRIATICA,TE,330,2853
2021-01-22,67002,ANCARANO,TE,94,383
2021-01-22,67003,ARSITA,TE,45,328
2021-01-22,67004,ATRI,TE,575,6390
2021-01-22,67005,BASCIANO,TE,165,1121
2021-01-22,67006,BELLANTE,TE,352,2545
2021-01-22,67007,BISENTI,TE,129,935
2021-01-22,67008,CAMPLI,TE,361,3000
2021-01-22,67009,CANZANO,TE,115,713
2021-01-22,67010,CASTEL CASTAGNA,TE,38,143
2021-01-22,67011,CASTELLALTO,TE,511,3317
2021-01-22,67012,CASTELLI,TE,84,405
2021-01-22,67013,CASTIGLIONE MESSER RAIMONDO,TE,118,1168
2021-01-22,67014,CASTILENTI,TE,119,794
2021-01-22,67015,CELLINO ATTANASIO,TE,160,793
2021-01-22,67016,CERMIGNANO,TE,203,820
2021-01-22,67017,CIVITELLA DEL TRONTO,TE,388,1936
2021-01-22,67018,COLLEDARA,TE,114,785
2021-01-22,67019,COLONNELLA,TE,190,702
2021-01-22,67020,CONTROGUERRA,TE,85,563
2021-01-22,67021,CORROPOLI,TE,164,1303
2021-01-22,67022,CORTINO,TE,40,240
2021-01-22,67023,CROGNALETO,TE,200,826
2021-01-22,67024,FANO ADRIANO,TE,11,98
2021-01-22,67025,GIULIANOVA,TE,1220,9756
2021-01-22,67026,ISOLA DEL GRAN SASSO D'ITALIA,TE,442,2365
2021-01-22,67047,MARTINSICURO,TE,681,3223
2021-01-22,67027,MONTEFINO,TE,64,422
2021-01-22,67028,MONTORIO AL VOMANO,TE,944,4690
2021-01-22,67029,MORRO D'ORO,TE,225,1180
2021-01-22,67030,MOSCIANO SANT'ANGELO,TE,385,3100
2021-01-22,67031,NERETO,TE,220,2094
2021-01-22,67032,NOTARESCO,TE,314,2122
2021-01-22,67033,PENNA SANT'ANDREA,TE,82,597
2021-01-22,67034,PIETRACAMELA,TE,3,67
2021-01-22,67035,PINETO,TE,650,5135
2021-01-22,67036,ROCCA SANTA MARIA,TE,53,360
2021-01-22,67037,ROSETO DEGLI ABRUZZI,TE,887,7053
2021-01-22,67038,SANT'EGIDIO ALLA VIBRATA,TE,353,2226
2021-01-22,67039,SANT'OMERO,TE,201,2255
2021-01-22,67040,SILVI,TE,571,4287
2021-01-22,67041,TERAMO,TE,2974,33941
2021-01-22,67042,TORANO NUOVO,TE,72,522
2021-01-22,67043,TORRICELLA SICURA,TE,168,1540
2021-01-22,67044,TORTORETO,TE,360,3032
2021-01-22,67045,TOSSICIA,TE,94,581
2021-01-22,67046,VALLE CASTELLANA,TE,36,161
